"FONDO","CONCURSO","ANIO","CONTRATO","TITULO","FECHA_INICIO","FECHA_FIN","NOMBRE_SOLICITANTE","DISTRITO","PROVINCIA","DEPARTAMENTO","UBIGEO","MONTO_RNR","MONTO_FINANCIERO","MONTO_NO_FINANCIERO","MONEDA","FECHA_CORTE"
"FIDECOM","PIMEN",2017,"046-FIDECOM-INNOVATEPERU-PIMEN-2017","FORMULACIÓN DE BEBIDAS A BASE DE PULPA DE FRUTA Y SEMILLAS DE CHÍA ENDULZADO CON ESTEVIA\,USANDO CONSERVANTES NATURALES DE EXTRACTOS DE PLANTAS PERUANAS\,ORIENTADO A DEJAR EL USO DE CONSERVANTES QUÍMICOS Y A EXTENDER EL TIEMPO DE VIDA ÚTIL A 12 MESES\,EN NMLA SAC.",20170620,20190719,"NEW MARKETS LATIN AMERICA S.A.C.","SAN MIGUEL","LIMA","LIMA",150136,149284.7500,22455.2500,19500.0000,"SOLES",20230706
"FIDECOM","ACCESOS A SERVICIOS TECNOLÓGICOS PARA MIPYME",2017,"070-FIDECOM-INNOVATEPERU-AST-2017","EVALUACION Y OPTIMIZACION DE PROCESOS DE CONFECCION",20170703,20180303,"KADOSH CORPORATION S.A.C.","SAN BORJA","LIMA","LIMA",150130,35000.0000,11666.6700,0.0000,"SOLES",20230706
"FIDECOM","ACCESOS A SERVICIOS TECNOLÓGICOS PARA MIPYME",2017,"071-FIDECOM-INNOVATEPERU-AST-2017","COMERCIALIZACION DE PRENDAS DE VESTIR PARA DAMAS\, CABALLEROS Y NIÑOS A TRAVES DE LA APLICACIÓN &QUOT;VENTA GAMARRA&QUOT; A NIVEL NACIONAL E INTERNACIONAL.",20170710,20180210,"NFN PERU S.A.C.","CALLAO","PROV. CONST. DEL CALLAO","CALLAO",070101,35000.0000,11666.6700,0.0000,"SOLES",20230706
"FIDECOM","ACCESOS A SERVICIOS TECNOLÓGICOS PARA MIPYME",2017,"072-FIDECOM-INNOVATEPERU-AST-2017","IMPLEMENTACIÓN DE UN NUEVO MODELO DE NEGOCIO BASADO EN LA PROSPECCIÓN COMERCIAL Y SEGMENTACIÓN DE CLIENTES PARA POSICIONAR LOS PRODUCTOS DE LA EMPRESA Y GENERAR MAYOR RENTABILIDAD.",20170928,20180428,"SICUS QUISPE ELKY YAJAIRA","CHUPACA","CHUPACA","JUNIN",120901,35000.0000,11666.6700,0.0000,"SOLES",20230706
"FIDECOM","ACCESOS A SERVICIOS TECNOLÓGICOS PARA MIPYME",2017,"073-FIDECOM-INNOVATEPERU-AST-2017","OPTIMIZACIÓN DEL PROCESO DE DESARROLLO DE MODA (DISEÑO\, PATRONAJE\, TIZADO Y CORTE)",20170703,20180203,"PERUVIAN CLOTHES & STYLE SOCIEDAD ANONIMA CERRADA","SAN JUAN DE LURIGANCHO","LIMA","LIMA",150132,35000.0000,11666.6700,0.0000,"SOLES",20230706
"FIDECOM","ACCESOS A SERVICIOS TECNOLÓGICOS PARA MIPYME",2017,"055-FIDECOM-INNOVATEPERU-AST-2017","IMPLEMENTACION DE SISTEMA DE COMERCIALIZACION DE HILO ARTESANAL Y TEJIDO DE PRENDAS MEDIANTE TIENDA FISICA O RETAILS",20170710,20180210,"GRUPO LISSA E.I.R.L.","SANTIAGO DE SURCO","LIMA","LIMA",150140,35000.0000,11666.6700,0.0000,"SOLES",20230706
"FIDECOM","ACCESOS A SERVICIOS TECNOLÓGICOS PARA MIPYME",2017,"074-FIDECOM-INNOVATEPERU-AST-2017","SERVICIOS TECNOLÓGICOS PARA MIPYME - MIA PERU",20170801,20180301,"VALDEZ DURAND HANS YUSEPY","MIRAFLORES","HUAMALIES","HUANUCO",100506,35000.0000,11666.6700,0.0000,"SOLES",20230706
"FIDECOM","VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES",2017,"298-FIDECOM-INNOVATEPERU-PVE-2017","VALIDACION Y EMPAQUETAMIENTO DE MAQUINA PARA EL SISTEMA DE TRATAMIENTO DE AGUA BAJO LA TECNICA DE PURIFICACION DE SISTEMAS DE MEMBRANAS DE OSMOSIS INVERSA\,PARA HOGARES EN CAPACIDAD DE  9 LITROS",20170809,20210108,"GUSTAVO BEL GAMERO E.I.R.L.","SUPE","BARRANCA","LIMA",150204,356220.0000,48665.0000,36180.0000,"SOLES",20230706
"FOMITEC","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2017,"504-INNOVATEPERU-EIN-2017","ANALYZER - PERU",20171024,20210423,"MONTENEGRO AYO\, RENATO MARTIN","","","","",52916.6000,15150.0000,7550.0000,"SOLES",20230706
"FOMITEC","FORTALECIMIENTO DE INCUBADORAS DE NEGOCIOS Y ENTIDADES AFINES - INCUBADORAS Y ACELERADORAS DE NEGOCIOS",2017,"660-INNOVATEPERU-IAN-2017","FORTALECIMIENTO DE LAS CAPACIDADES DE JAKU - EMPRENDE UNSA\, INCUBADORA DE EMPRESAS QUE IMPULSA EL DESARROLLO DE NEGOCIOS  INNOVADORES SOCIALMENTE RESPONSABLES Y AMBIENTALMENTE SOSTENIBLES DIRIGIDO A EMPRENDEDORES DE LA MACROREGION SUR DEL PAÍS.",20180906,20230505,"UNIVERSIDAD NACIONAL DE SAN AGUSTIN","AREQUIPA","AREQUIPA","AREQUIPA",040101,700000.0000,90378.5700,73621.4300,"SOLES",20230706
"FOMITEC","FORTALECIMIENTO DE INCUBADORAS DE NEGOCIOS Y ENTIDADES AFINES - INCUBADORAS Y ACELERADORAS DE NEGOCIOS",2017,"667-INNOVATEPERU-IAN-2017","FORTALECIMIENTO DE LA INCUBADORA DE NEGOCIO DE BASE TECNOLÓGICA DE LA UNIVERSIDAD NACIONAL DE INGENIERÍA- STARTUP UNI",20180104,20210404,"UNIVERSIDAD NACIONAL DE INGENIERIA UNI","RIMAC","LIMA","LIMA",150128,700000.0000,100539.9400,78030.0000,"SOLES",20230706
"FOMITEC","FORTALECIMIENTO DE INCUBADORAS DE NEGOCIOS Y ENTIDADES AFINES - INCUBADORAS Y ACELERADORAS DE NEGOCIOS",2017,"668-INNOVATEPERU-IAN-2017","FORTALECIMIENTO DE LA INCUBADORA DE EMPRESAS DE ALTO IMPACTO DEL CENTRO DE EMPRENDIMIENTO\, INNOVACIÓN Y DESARROLLO DE LA UPT",20180816,20230415,"UNIVERSIDAD PRIVADA DE TACNA","TACNA","TACNA","TACNA",230101,555394.8300,91019.0400,63680.0000,"SOLES",20230706
"FOMITEC","FORTALECIMIENTO DE INCUBADORAS DE NEGOCIOS Y ENTIDADES AFINES - INCUBADORAS Y ACELERADORAS DE NEGOCIOS",2018,"003-INNOVATEPERU-IAN-2018","FORTALECEMIENTO DEL CENTRO DE EMPRENDIMIENTO E INNOVACIÓN DE LA UNIVERSIDAD NACIONAL DE TRUJILLO - INCUBAUNT",20180906,20220306,"UNIVERSIDAD NACIONAL DE TRUJILLO","TRUJILLO","TRUJILLO","LA LIBERTAD",130101,662655.4100,90117.9900,66960.0000,"SOLES",20230706
"FIDECOM","PIMEN",2018,"155-FIDECOM-INNOVATEPERU-PIMEN-2018","INNOVACIÓN EN LA ADECUACIÓN DE LAS PROPIEDADES DE EL AGUAJE (MAURITIA FLEXUOSA L. F.)\, PARA LA ELABORACIÓN DE UN PROTECTOR SOLAR NATURAL\, QUE PERMITA REDUCIR EL RIESGO DE ENFERMEDADES DERMATOLÓGICAS\, POR EFECTO DE LOS RAYOS UV.",20180716,20200716,"VERTIZ RODRIGUEZ KAREM VANESSA","SAN BORJA","LIMA","LIMA",150130,79509.3300,10740.6700,8000.0000,"SOLES",20230706
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"252-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL SISTEMA HACCP EN LA LINEA DE PROCESAMIENTO Y ENVASADO DE AGUA DE MESA DE LA EMPRESA PROCESADORA Y COMERCIALIZADORA UCEDA S.A.C.",20180613,20191213,"PROCESADORA Y COMERCIALIZADORA UCEDA S.A.C.","MONSEFU","CHICLAYO","LAMBAYEQUE",140108,42287.9600,22112.0400,25900.0000,"SOLES",20230706
"FOMITEC","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES - BIO",2018,"269-INNOVATEPERU-EINBIO-2018","DESARROLLO DE UN ALIMENTO INNOVADOR PARA LA ACELERACIÓN DE ACUICULTURA SOSTENIBLE EN LA REGIÓN AMAZÓNICA PERUANA ",20180904,20191106,"JUNGLEPONIC S.A.C.","BELEN","MAYNAS","LORETO",160112,54967.0000,7876.0000,14110.0000,"SOLES",20230706
"FOMITEC","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES - BIO",2018,"275-INNOVATEPERU-EINBIO-2018","COOLTIVO: SISTEMA INTEGRADO PARA CULTIVOS EN ZONAS URBANAS ",20180926,20190926,"COOLTIVO PERU S.A.C.","SAN MIGUEL","LA MAR","AYACUCHO",050501,54999.9900,7857.1400,15714.3000,"SOLES",20230706
"FOMITEC","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES - BIO",2018,"297-INNOVATEPERU-EINBIO-2018","WISKUR FLY: TECNOLOGÍA DE PRECISIÓN PARA CULTIVOS AGRÍCOLAS A TRAVÉS DE DRONES ",20181011,20201211,"WISKUR CORP S.A.C.","SAN MARTIN DE PORRES","LIMA","LIMA",150135,54999.3000,8286.5000,15800.0000,"SOLES",20230706
"FIDECOM","PIMEN",2018,"318-FIDECOM-INNOVATEPERU-PIMEN-2018","DESARROLLO DE UN MÓDULO COMERCIAL DESPLEGABLE\, CON AUTONOMÍA ENERGÉTICA\, ALMACÉN INCORPORADO\, AISLAMIENTO TÉRMICO\, PUNTOS DE SERVICIOS ADICIONALES\, SISTEMA DE CONTROL VÍA WEB Y PANELES DE PUBLICIDAD DIGITAL PARA COMERCIALIZACIÓN DE PRODUCTOS DE ALTA ROTACIÓN.",20180927,20200927,"CASUPO S.A.C.","BARRANCO","LIMA","LIMA",150104,149610.2000,17111.8400,30000.0000,"SOLES",20230706
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"386-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL SISTEMA HACCP EN LA LÍNEA DE PISCOS DE LA EMPRESA BODEGAS Y VIÑEDOS GRIMALDI.",20181025,20210902,"BODEGAS Y VIÑEDOS GRIMALDI EIRL","SUNAMPE","CHINCHA","ICA",110210,35999.9800,17547.0200,25900.0000,"SOLES",20230706
"FOMITEC","FORTALECIMIENTO DE INCUBADORAS DE NEGOCIOS Y ENTIDADES AFINES - INCUBADORAS Y ACELERADORAS DE NEGOCIOS - BIO",2018,"393-INNOVATEPERU-IANBIO-2018","FORTALECIMIENTO DE LOS SERVICIOS DE INCUBACIÓN Y ACELERACIÓN DE EMPRENDIMIENTOS INNOVADORES EN BIODIVERSIDAD DE ACM VENTURES",20181107,20221006,"AGRIBUSINESS CONSULTING & MANAGEMENT PERU SAC","SANTIAGO DE SURCO","LIMA","LIMA",150140,699595.0300,91342.7300,66150.0000,"SOLES",20230706
"FOMITEC","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"396-INNOVATEPERU-EIN-2018","HELLO ZUM",20181206,20201206,"PROJECT ZUM SOCIEDAD ANONIMA CERRADA - PROJECT ZUM S.A.C.","SAN ISIDRO","LIMA","LIMA",150131,55000.0000,7857.0000,15714.0000,"SOLES",20230706
"FOMITEC","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"399-INNOVATEPERU-EIN-2018","UKU",20181107,20200706,"CRUZ REYES GIANCARLO PAUL","VICTOR LARCO HERRERA","TRUJILLO","LA LIBERTAD",130111,55000.0000,7857.6000,15714.4000,"SOLES",20230706
"FIDECOM","PIMEN",2018,"404-FIDECOM-INNOVATEPERU-PIMEN-2018","DESARROLLO DE UNA HERRAMIENTA INFORMÁTICA PARA LA GESTIÓN COMPETITIVA DE EMPRENDIMIENTOS DEL RUBRO FORESTAL Y DE FAUNA SILVESTRE EN EL PERÚ",20181116,20201116,"GREENBIT S.A.C.","TARAPOTO","SAN MARTIN","SAN MARTIN",220901,150000.0000,7500.0000,14400.0000,"SOLES",20230706
"FOMITEC","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"418-INNOVATEPERU-EIN-2018","WABU",20181120,20200519,"DAJAV SOLUTIONS S.A.C.","SANTIAGO DE SURCO","LIMA","LIMA",150140,55000.0000,7858.0000,15714.0000,"SOLES",20230706
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"423-FIDECOM-INNOVATEPERU-CMCEI-2018","POSICIONAMIENTO Y EXPANSIÓN DE LA EMPRESA BOXIPLAST POR MEDIO DE LA CERTIFICACIÓN ISO 9001:2015",20181115,20211114,"BOXIPLAST S.A.C.","MIRAFLORES","LIMA","LIMA",150122,40003.3900,18596.6100,21490.0000,"SOLES",20230706
"FIDECOM","VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES",2018,"042-FIDECOM-INNOVATEPERU-PVE-2018-SI","VALIDACIÓN Y EMPAQUETAMIENTO DE UN PROTOTIPO DE SILLA DE RUEDAS DE BIPEDESTACIÓN\, SISTEMA DE ENERGÍA AUTO RECARGABLE\, SENSOR DE PROXIMIDAD ULTRASÓNICO Y ESTRUCTURA DE ALTA RESPUESTA ERGONÓMICA DESARROLLADO POR LA EMPRESA ISEE SAC.",20181030,20181030,"INGENIERIA DE SOLUCIONES ELECTRICAS Y ELECTRONICAS SOCIEDAD ANONIMA CERRADA","MAGDALENA DEL MAR","LIMA","LIMA",150120,326485.4200,41028.8900,49000.0000,"SOLES",20230706
"FIDECOM","VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES",2018,"044-FIDECOM-INNOVATEPERU-PVE-2018-SI","GLUCOLIB ? SISTEMA NO INVASIVO DE MEDICIÓN DE GLUCOSA BASADO EN MINERÍA DE DATOS Y ABSORBANCIA ÓPTICA.",20181122,20181122,"MORI CUBAS SAMY NAZARENO","LOS OLIVOS","LIMA","LIMA",150117,360000.0000,88873.6600,62000.0000,"SOLES",20230706
"FIDECOM","PIMEN",2018,"052-FIDECOM-INNOVATEPERU-PIMEN-2018-SI","DESARROLLO Y VALIDACIÓN DE UN PROTOTIPO DE SISTEMA DE CONTROL AUTOMÁTICO DE TEMPERATURA\, OXÍGENO Y TURBIDEZ\, SUMINISTRADO CON ENERGÍA FOTOVOLTAICA\, PARA LAS ETAPAS DE INCUBACIÓN DE OVAS Y LEVANTE DE ALEVINES DE TRUCHA\, EN LA PISCIGRANJA LOS ÁNGELES - JUNÍN",20181227,20181227,"VALENZUELA QUINTO AURELIO FORTUNATO","CONCEPCION","VILCAS HUAMAN","AYACUCHO",051104,80000.0000,9856.0100,13716.0000,"SOLES",20230706
"FIDECOM","VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES",2018,"038-FIDECOM-INNOVATEPERU-PVE-2018-SI","VALIDACIÓN Y EMPAQUETAMIENTO DE UN SISTEMA DE AYUDA DIAGNÓSTICA Y TRATAMIENTO DEL BRUXISMO Y RONQUIDO",20181122,20181122,"MOLIDENT ODONTOLOGIA INTEGRAL SAC","LA MOLINA","LIMA","LIMA",150114,211894.0000,28260.0000,29240.0000,"SOLES",20230706
"FIDECOM","PIMEN",2018,"050-FIDECOM-INNOVATEPERU-PIMEN-2018-SI","DESARROLLO Y VALIDACIÓN DE UN SUPLEMENTO ALIMENTICIO NATURAL A BASE DE SPIRULINA COMO ALTERNATIVA AL USO DEL HIERRO EN EL TRATAMIENTO DE ANEMIA EN NIÑOS DE EDAD ESCOLAR",20181210,20181210,"HEALEAT  E.I.R.L.","PIURA","PIURA","PIURA",200101,148980.0000,32420.0000,24920.0000,"SOLES",20230706
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"473-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DE LOS SISTEMAS DE GESTIÓN AMBIENTAL Y DE SEGURIDAD Y SALUD EN LA EMPRESA BOXIPLAST SAC",20181210,20220409,"BOXIPLAST S.A.C.","MIRAFLORES","LIMA","LIMA",150122,29860.0000,16327.5000,16880.0000,"SOLES",20230706
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2018,"499-FIDECOM-INNOVATEPERU-CMCEI-2018","IMPLEMENTACIÓN Y CERTIFICACIÓN DE UN SISTEMA DE GESTIÓN DE LA CALIDAD ISO 9001",20181221,20200121,"CAVERO & VILLANUEVA INGENIEROS S.A.C.","SANTIAGO DE SURCO","LIMA","LIMA",150140,40800.0000,14999.4200,25800.5800,"SOLES",20230706
"FIDECOM","VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES",2018,"058-FIDECOM-INNOVATEPERU-PVE-2018-SI","AGENTE DE PRENSA: SOLUCIONES DE SOFTWARE DE RELACIONES PÚBLICAS (PR) BASADOS EN LA NUBE.",20190115,20190115,"MAKING CONNEXION S.A.C.","PUEBLO LIBRE","LIMA","LIMA",150121,358100.0000,49132.0000,61200.0000,"SOLES",20230706
"FIDECOM","VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES",2018,"061-FIDECOM-INNOVATEPERU-PVE-2018-SI","VALIDACIÓN\, EMPAQUETAMIENTO E INTRODUCCIÓN COMERCIAL DE PROTOTIPO DE MÁQUINA DE UNIÓN LATERAL CONTINUA PARA LA FABRICACION DE DECKING DE INGENIERIA CON LA UTILIZACIÓN DE LOS RESIDUOS GENERADOS DEL PROCESO PRINCIPAL.",20181220,20181220,"JBTASH INVERSIONES FORESTALES E.I.R.L.","CALLERIA","CORONEL PORTILLO","UCAYALI",250101,164715.0000,85550.0000,31500.0000,"SOLES",20230706
"FIDECOM","VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES",2018,"063-FIDECOM-INNOVATEPERU-PVE-2018-SI","PEPECHAMBA\, SISTEMA WEB Y MÓVIL DE PROMOCIÓN DE TRABAJADORES CON OFICIOS MENORES QUE PERMITE LA FORMALIZACIÓN E INSERCIÓN AL MERCADO COMPETITIVO ETAPA VALIDACIÓN Y EMPAQUETAMIENTO COMERCIAL ",20190115,20190115,"ABC SISTEMA E INFORMACION S.A.C. - ABC SEINSAC","MIRAFLORES","LIMA","LIMA",150122,123550.0000,27350.0000,16128.0000,"SOLES",20230706
"FIDECOM","MEJORA DE LA CALIDAD - INDIVIDUAL",2019,"003-FIDECOM-INNOVATEPERU-CMCEI-2019","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL SISTEMA HACCP PARA LA LÍNEA DE AGUA DE MESA AQUA BRISA EN LA EMPRESA FRUTEX PERÚ SAC",20190110,20210429,"FRUTEX PERU S.A.C","ATE","LIMA","LIMA",150103,44722.5500,28267.4500,30600.0000,"SOLES",20230706
"FIDECOM","VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES",2019,"002-FIDECOM-INNOVATEPERU-PVE-2019-SI","VALIDACIÓN TÉCNICA Y COMERCIAL DE UNAS HOJUELAS NUTRITIVAS EN BASE A KIWICHA Y MAÍZ MORADO MEZCLADAS CON AGUAYMANTO DESHIDRATADO\, DIRIGIDO AL MERCADO ALEMÁN.",20190228,20190228,"REVILLA ZEGARRA JIULIANA GITZELA","YANAHUARA","AREQUIPA","AREQUIPA",040126,359730.0000,82400.0000,51000.0000,"SOLES",20230706
