"FONDO","CONCURSO","ANIO","CONTRATO","TITULO","FECHA_INICIO","FECHA_FIN","NOMBRE_SOLICITANTE","DISTRITO","PROVINCIA","DEPARTAMENTO","UBIGEO","MONTO_RNR","MONTO_FINANCIERO","MONTO_NO_FINANCIERO","MONEDA","FECHA_CORTE"
"MIPYME Emprendedor","FORTALECIMIENTO DE ENTIDADES DE SOPORTE AL EMPRENDIMIENTO - INCUBADORAS Y ACELERADORAS DE NEGOCIOS",2022,"299-PROINNOVATE-IAN-2022","ZSPORTS LAB - INCUBADORA EMPRENDIMIENTOS DEPORTIVOS LATAM",20220907,20250907,"ZSPORTS SOCIEDAD ANONIMA CERRADA","MAGDALENA DEL MAR","LIMA","LIMA",150120,639887.0600,243118.64,99000,"SOLES",20260707
"MIPYME Emprendedor","FORTALECIMIENTO DE ENTIDADES DE SOPORTE AL EMPRENDIMIENTO - INCUBADORAS Y ACELERADORAS DE NEGOCIOS",2022,"353-PROINNOVATE-IAN-2022","IMPLEMENTACIÓN DEL MODELO VENTURE STUDIO EN LA INCUBADORA DE EMPRESAS INNICIA",20221114,20260513,"UNIVERSIDAD CATOLICA DE SANTA MARIA","AREQUIPA","AREQUIPA","AREQUIPA",040101,628105.3600,81657.73,77400,"SOLES",20260707
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD III - CONSOLIDACIÓN DE LA ACTIVIDAD EXPORTADORA",2022,"451-PROINNOVATE-PAIM3-2022","EXPORTACIÓN DE CACAO EN GRANO GRADO I CON CERTIFICADO ORGÁNICO FAIR TRADE PARA EL MERCADO ITALIANO",20230919,20251206,"COOPERATIVA AGRARIA INDUSTRIAL ASPROC - NBT LTDA","TOCACHE","TOCACHE","SAN MARTIN",221001,150000.0000,37500,0,"SOLES",20260707
"MIPYME Emprendedor","FORTALECIMIENTO DE ENTIDADES DE SOPORTE AL EMPRENDIMIENTO - INCUBADORAS Y ACELERADORAS DE NEGOCIOS",2022,"493-PROINNOVATE-IAN-2022","CAJAMARCA INCUBA - FORTALECIMIENTO DE LA CÁMARA DE COMERCIO Y PRODUCCIÓN DE CAJAMARCA COMO INCUBADORA DE NEGOCIOS",20221201,20260228,"CAMARA DE COMERCIO Y PRODUCCION DE CAJAMARCA","CAJAMARCA","CAJAMARCA","CAJAMARCA",060101,642000.0000,160318.06,4900,"SOLES",20260707
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD III - CONSOLIDACIÓN DE LA ACTIVIDAD EXPORTADORA",2022,"505-PROINNOVATE-PAIM3-2022","CONSOLIDACION DE LA EXPORTACION DE CAFÉ GRANO VERDE (COFFEA ARABICA) DIFERENCIADO\, DE LA ASOCIACION ALPES ANDINOS\, PARA EL MERCADO DE COREA DEL SUR",20230126,20250518,"ASOCIACION DE PRODUCTORES CAFETALEROS ALPES ANDINOS","JAEN","JAEN","CAJAMARCA",060801,150000.0000,37500,0,"SOLES",20260707
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD III - CONSOLIDACIÓN DE LA ACTIVIDAD EXPORTADORA",2022,"513-PROINNOVATE-PAIM3-2022","EXPORTACIÓN DE CAFÉ GRANO VERDE ESPECIAL AL MERCADO AUSTRALIANO",20230201,20260706,"ASOCIACION DE PRODUCTORES CAFETALEROS ALTO SAN IGNACIO","SAN IGNACIO","SAN IGNACIO","CAJAMARCA",060901,150000.0000,37500,0,"SOLES",20260707
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD II - POTENCIAMIENTO DE LAS EXPORTACIONES",2022,"517-PROINNOVATE-PAIM2-2022","INTERNACIONALIZACIÓN DEL CAFÉ ORO DE LA COOPERATIVA AGRARIA CAFETALERA PERÚ ANDINO A ESTADOS UNIDOS",20221222,20240802,"COOPERATIVA AGRARIA CAFETALERA PERÚ ANDINO","JAEN","JAEN","CAJAMARCA",060801,89999.9000,10000.1,0,"SOLES",20260707
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD II - POTENCIAMIENTO DE LAS EXPORTACIONES",2022,"519-PROINNOVATE-PAIM2-2022","INCREMENTO DE LA OFERTA EXPORTABLE DE CAFÉS ESPECIALES CON CERTIFICACIÓN ORGÁNICA DE LA ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS CAFÉ SOLIDARIO HACIA EL MERCADO DE ESTADOS UNIDOS",20230408,20250407,"ASOCIACION DE PRODUCTORES AGROPECUARIOS CAFE SOLIDARIO","JAEN","JAEN","CAJAMARCA",060801,89910.0000,9990,0,"SOLES",20260707
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD III - CONSOLIDACIÓN DE LA ACTIVIDAD EXPORTADORA",2022,"540-PROINNOVATE-PAIM3-2022","CONSOLIDACIÓN DE LAS EXPORTACIONES DE CAFÉ ORGÁNICO PRODUCIDO POR LA COOPERATIVA AGRARIA LA PROSPERIDAD DE CHIRINOS EN EL MERCADO DE JAPÓN.",20231212,20260304,"COOPERATIVA AGRARIA CAFETALERA \"LA PROSPERIDAD\" DE CHIRINOS","CHIRINOS","SAN IGNACIO","CAJAMARCA",060902,150000.0000,40500,0,"SOLES",20260707
"BID 4","CONCURSO FORTALECIMIENTO ESTRATÉGICO DE CENTROS DE EXTENSIÓN Y TRANSFERENCIA TECNOLÓGICA (CET) - SEGUNDA FASE",2022,"569-PROINNOVATE-CETF2-2022","IMPLEMENTACIÓN DEL PLAN ESTRATÉGICO DEL CITE PESQUERO AMAZÓNICO PUCALLPA CON NUEVOS SERVICIOS PARA EL SECTOR PESCA Y ACUICULTURA DE LA REGIÓN UCAYALI",20230110,20260508,"INSTITUTO TECNOLÓGICO DE LA PRODUCCIÓN","SAN ISIDRO","LIMA","LIMA",150131,1165912.5000,0,381100,"SOLES",20260707
"BID 4","CONCURSO FORTALECIMIENTO ESTRATÉGICO DE CENTROS DE EXTENSIÓN Y TRANSFERENCIA TECNOLÓGICA (CET) - SEGUNDA FASE",2022,"570-PROINNOVATE-CETF2-2022","FORTALECIMIENTO ESTRATÉGICO DEL CITEACUÍCOLA PESQUERO AHUASHIYACU DE LA REGIÓN SAN MARTÍN",20230210,20260527,"INSTITUTO TECNOLÓGICO DE LA PRODUCCIÓN","SAN ISIDRO","LIMA","LIMA",150131,4800000.0000,0,1534000,"SOLES",20260707
"BID 4","CONCURSO FORTALECIMIENTO ESTRATÉGICO DE CENTROS DE EXTENSIÓN Y TRANSFERENCIA TECNOLÓGICA (CET) - SEGUNDA FASE",2022,"571-PROINNOVATE-CETF2-2022","\"FORTALECER EL CENTRO DE EXTENSIONISMO TECNOLÓGICO DE CUERO\, CALZADO E INDUSTRIAS CONEXAS DE AREQUIPA Y  LA REGIÓN SUR DEL PERÚ PARA ARTICULAR LA OFERTA DE SERVICIOS CON LA DEMANDA DEL SECTOR\"",20230123,20260721,"INSTITUTO TECNOLÓGICO DE LA PRODUCCIÓN","SAN ISIDRO","LIMA","LIMA",150131,1690815.0000,0,508921.67,"SOLES",20260707
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD I - EMPRENDEDOR EXPORTADOR",2023,"001-PROINNOVATE-PAIM1-2023","EXPORTACIÓN DIRECTA DE BANANO ORGÁNICO DE CAFOM CYDEX HACIA EL MERCADO DE ALEMANIA",20230517,20250405,"COOPERATIVA AGRARIA DE FRUTAS ORGANICAS MALLARES CYDEX","MARCAVELICA","SULLANA","PIURA",200605,70000.0000,7777.34,0,"SOLES",20260707
"MIPYME Emprendedor","PROGRAMA DE APOYO A CLUSTERS",2023,"041-PROINNOVATE-PAC-2023","FASE II - FORTALECIMIENTO DE LA ASOCIACION CLUSTER DE QUINUA EN APURIMAC",20230516,20260516,"CLUSTER DE QUINUA Y PRODUCTOS ANDINOS DEL PERU","TAMBURCO","ABANCAY","APURIMAC",030109,1349459.9950,478023.09,96840,"SOLES",20260707
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD",2023,"245-PROINNOVATE-IMTEMC-2023","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL SISTEMA DE GESTIÓN DE LA CALIDAD SEGÚN ISO 9001:2015 EN LA EMPRESA X DIEZ INGENIEROS S.A.C.",20230526,20240626,"X DIEZ INGENIEROS SOCIEDAD ANONIMA CERRADA","LA VICTORIA","LIMA","LIMA",150115,44900.0000,10582,6560,"SOLES",20260707
"BID 4","PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN",2023,"419-PROINNOVATE-PIEC2-2023","VALIDACIÓN TÉCNICA-COMERCIAL DE UAYKI\, SISTEMA PORTÁTIL INNOVADOR DE BAJO COSTO PARA ACORTAR LA BRECHA DIGITAL DE COMUNIDADES SIN ACCESO A INTERNET.",20230606,20241206,"UAYKI TECHNOLOGIES S.A.C","SANTIAGO DE SURCO","LIMA","LIMA",150140,400000.0000,66675.22,187399.5,"SOLES",20260707
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"455-PROINNOVATE-IMTEMD-2023","IMPLEMENTACIÓN DE UNA PLATAFORMA DE VENTAS ONLINE PARA FOMENTAR EL COMERCIO ELECTRÓNICO Y MEJORAR LA OFERTA DE CENTRAL DE MEDICAMENTOS QF S.A.C.",20230717,20240617,"CENTRAL DE MEDICAMENTOS Q.F. S.A.C.","ANDAHUAYLAS","ANDAHUAYLAS","APURIMAC",030201,45000.0000,10285.71,6857.14,"SOLES",20260707
"BID 4","EMPRENDIMIENTOS DINAMICOS",2023,"474-PROINNOVATE-EDI-2023","SIMPPLEX\, PLATAFORMA DE SOLUCIONES MOBILIARIAS QUE ECONOMIZAN ESPACIOS",20230622,20240622,"SIMPPLEX DESIGN S.A.C.","SAN ISIDRO","LIMA","LIMA",150131,150000.0000,21428.5,42857,"SOLES",20260707
"BID 4","EMPRENDIMIENTOS DINAMICOS",2023,"480-PROINNOVATE-EDI-2023","OIL CONTROL\, ABSORBENTE ORGÁNICO DE HIDROCARBUROS",20230620,20240620,"MINERQUIM PERU S.A.C.","CHORRILLOS","LIMA","LIMA",150108,138833.2200,23417.98,40000,"SOLES",20260707
"BID 4","PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN",2023,"483-PROINNOVATE-PIEC2-2023","VALIDACIÓN Y EMPAQUETAMIENTO TÉCNICO Y COMERCIAL DE LA PLATAFORMA AGROS\, DE TRANSFORMACIÓN DIGITAL RESPALDADA EN BLOCKCHAIN PARA ORGANIZACIONES QUE TRABAJAN DIRECTAMENTE CON AGRICULTORES FAMILIARES DE SAN MARTÍN Y AREQUIPA.",20230914,20250713,"SINERGIA CENTRO DE INNOVACION Y NEGOCIOS S.A.C.","PIURA","PIURA","PIURA",200101,416127.1200,124972.88,291200,"SOLES",20260707
"BID 4","EMPRENDIMIENTOS DINAMICOS",2023,"490-PROINNOVATE-EDI-2023","CAMPO GRANDE PERU\, MERCADO MAYORISTA ONLINE DE ALIMENTOS B2B EN EL PERÚ",20230703,20240703,"CAMPO GRANDE PERU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - CAMPO GRANDE PERU E.I.R.L","LA VICTORIA","LIMA","LIMA",150115,150000.0000,25200,41000,"SOLES",20260707
"BID 4","PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN",2023,"494-PROINNOVATE-PIEC2-2023","VALIDACIÓN TÉCNICA Y COMERCIAL DE EMBARCACIÓN DE PESCA ARTESANAL MULTIPROPÓSITO DE FIBRA DE VIDRIO IMPLEMENTADA CON UN SISTEMA DE FRÍO A BORDO BASADO EN ENERGÍA HÍBRIDA (SOLAR-MECÁNICA)\, PARA ACTIVIDADES DEDICADAS A LA PESCA DE POTA Y PERICO",20230714,20250114,"SUSTAINABLE FISHERY TRADE SOWING THE FUTURE S.A.C.","MIRAFLORES","LIMA","LIMA",150122,400000.0000,66666.67,126000,"SOLES",20260707
"BID 4","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2023,"538-PROINNOVATE-PIEC1-2023","IMPLEMENTACIÓN Y VALIDACIÓN DE UN PROCESO DE TERMOCOMPRESIÓN PARA LA FABRICACIÓN SIMULTANEA DE TABLEROS DE 1.22 X 2.44 METROS A PARTIR DE RESIDUOS DE APARATOS ELÉCTRICOS Y ELECTRÓNICOS",20230803,20250803,"GREENDEAL S.A","CALLAO","CALLAO","CALLAO",070101,180000.0000,16800,23520,"SOLES",20260707
"BID 4","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2023,"545-PROINNOVATE-PIEC1-2023","DESARROLLO A ESCALA PILOTO DE UN NUEVO PIENSO PARA GALLINAS PONEDORAS\, ENRIQUECIDO CON OMEGA 3 Y PROTEÍNAS OBTENIDAS DE LA REVALORIZACIÓN DE LA BORRA DE ACEITE DE PESCADO SUPLEMENTADA CON EXTRACTOS DE MICROALGAS CONTINENTALES Y MARINAS.",20230810,20250810,"MARINE FISH TRADING E.I.R.L.","NUEVO CHIMBOTE","SANTA","ANCASH",021809,360000.0000,39926.97,40800,"SOLES",20260707
"BID 4","EMPRENDIMIENTOS INNOVADORES",2023,"552-PROINNOVATE-EIN-2023","DEITAX SOLUTIONS\, TECNOLOGÍA RETROFIT PARA LA OPTIMIZACIÓN DE LOS SISTEMAS DE OPERACIÓN A TRAVÉS DE TELEMETRÍA DE EQUIPOS Y AMBIENTES SUBTERRÁNEOS EN TIEMPO REAL",20230810,20240510,"DEITAX SOLUTIONS S.A.C","CHICLAYO","CHICLAYO","LAMBAYEQUE",140101,63000.0000,11600,15461,"SOLES",20260707
"BID 4","EMPRENDIMIENTOS INNOVADORES",2023,"554-PROINNOVATE-EIN-2023","SKILLMAPPER\, CAPACITACIÓN DE EMPRESAS FLEXIBLE APOYADA POR IA",20230823,20240523,"CALDERON GALDOS MARIO FRANCISCO","SANTIAGO DE SURCO","LIMA","LIMA",150140,67000.0000,9700,19140,"SOLES",20260707
"BID 4","EMPRENDIMIENTOS INNOVADORES",2023,"566-PROINNOVATE-EIN-2023","AUTODEAL 360: SAAS DE GESTIÓN Y COMPRAS DE REPUESTOS PARA VEHÍCULOS ENTRE TALLERES Y VENDEDORES",20230803,20240709,"TALLERDIGITAL.PE S.A.C.","BARRANCO","LIMA","LIMA",150104,67000.0000,9600,19140,"SOLES",20260707
"BID 4","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2023,"569-PROINNOVATE-PIEC1-2023","DESARROLLO DE UNA PLATAFORMA DIGITAL DE GOBERNANZA EFICIENTE E INTEGRAL DE LAS OPERACIONES Y \"STAKEHOLDERS\" EN LA \"FINTECH\" FENIX FACTORING\, BAJO UNA ORGANIZACIÓN AUTÓNOMA Y DESCENTRALIZADA-DAO\, BASADA EN \"SMART CONTRACTS\"\, \"BLOCKCHAIN\" Y GENERACIÓN DE TOKENS.",20230823,20250823,"FENIX FACTORING S.A.C.","MAGDALENA DEL MAR","LIMA","LIMA",150120,360000.0000,33600,80400,"SOLES",20260707
"BID 4","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2023,"576-PROINNOVATE-PIEC1-2023","DESARROLLO DE UNA PLATAFORMA WEB Y MÓVIL PARA LOS ACTORES DEL SECTOR DE TRANSPORTE DE CARGA (CLIENTE MEDIANO/GRANDE\, TRANSPORTISTA-CONSOLIDADOR Y PEQUEÑO\, CONDUCTOR\, INVERSIONISTA)\, QUE FACILITE AL PEQUEÑO TRANSPORTISTA ACCEDER A SERVICIOS ESTABLES Y FORMALES.",20230803,20240803,"TRANSPORTES REY DEL NORTE S.A.C.","VICTOR LARCO HERRERA","TRUJILLO","LA LIBERTAD",130111,179999.0100,46800.99,133200,"SOLES",20260707
"BID 4","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2023,"589-PROINNOVATE-PIEC1-2023","DESARROLLO DE UN MÓDULO PHOTOBOOT BASADO EN REALIDAD AUMENTADA QUE PERMITA MEJORAR LA EXPERIENCIA EN EL PROCESO DE PROMOCIÓN Y VENTA DE PRENDAS DE ALPACA",20230907,20250907,"CORPORACION NATIVA E.I.R.L.","AREQUIPA","AREQUIPA","AREQUIPA",040101,169450.8500,18749.15,18840,"SOLES",20260707
"BID 4","PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN",2023,"640-PROINNOVATE-PIEC2-2023","VALIDACIÓN TÉCNICA Y COMERCIAL DE ORGANNICAL\, PRIMERA PLATAFORMA QUE BRINDA EL SERVICIO DE TELEMEDICINA ESPECIALIZADA EN CANNABIS MEDICINAL EN LATAM",20231012,20250412,"ORGANICAL VENTURES S.A.C.","LIMA","LIMA","LIMA",150101,400000.0000,66670,192000,"SOLES",20260707
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD II - POTENCIAMIENTO DE LAS EXPORTACIONES",2023,"684-PROINNOVATE-PAIM2-2023","INTERNACIONALIZACIÓN DE LA QUINUA Y MENESTRAS AL SECTOR FOOD SERVICE EN USA A TRAVÉS DE APLICACIONES DE VENTA ON LINE",20240131,20260627,"AC PERU INTERNACIONAL SAC","MIRAFLORES","LIMA","LIMA",150122,89999.0000,19985,0,"SOLES",20260707
"BID 4","PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES",2023,"715-PROINNOVATE-IMTEMD-2023","POSICIONAMIENTO DIGITAL DE LA MARCA DE ACCESORIOS CORNELIO BORDA EN EL MERCADO DE MODA LOCAL E INTERNACIONAL\, A TRAVÉS DE LA IMPLEMENTACIÓN DE UN SISTEMA INTEGRADO QUE INCLUYE E-COMMERCE\, PROCESOS DE FACTURACIÓN ELECTRÓNICA E INTEGRACIÓN CON REDES SOCIALES.",20231006,20240906,"MONTELUPONE S.A.C.","MIRAFLORES","LIMA","LIMA",150122,44000.0000,10500,6700,"SOLES",20260707
"BID 4","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2023,"764-PROINNOVATE-PIEC1-2023","AUTOMATIZACIÓN DEL PROCESO DE ELABORACIÓN DE PRODUCTOS DE VALOR AGREGADO (PELADOS) DE LANGOSTINOS EN TUMBES.",20231114,20251114,"ENGROUP HOLDING S.A.C.","MIRAFLORES","LIMA","LIMA",150122,315360.0700,223200.03,124999.93,"SOLES",20260707
"BID 4","CONCURSO DE PROYECTOS COLABORATIVOS DE INNOVACIÓN ABIERTA MODALIDAD A",2023,"810-PROINNOVATE-IAMA-2023","DESARROLLO DE UN PROYECTO DE INNOVACIÓN ABIERTA BASADA EN LA IMPLEMENTACIÓN DE UN SMART FACTORY SOSTENIBLE EN PROCESOS DE PREPARACIÓN\, TINTORERÍA Y ACABADO DE TELA PLANA EN LA EMPRESA CREDITEX",20231107,20261106,"CREDITEX S.A.A.","ATE","LIMA","LIMA",150103,1998767.8000,855902.2,1010999.68,"SOLES",20260707
"BID 4","CONCURSO DE PROYECTOS COLABORATIVOS DE INNOVACIÓN ABIERTA MODALIDAD A",2023,"826-PROINNOVATE-IAMA-2023","PROGRAMA DE INNOVACIÓN ABIERTA \"INCIMMET MINING LATAM\" PARA IMPULSAR UNA MINERÍA MÁS SOSTENIBLE Y DIGITAL",20231106,20260706,"INCIMMET S.A.","SANTIAGO DE SURCO","LIMA","LIMA",150140,2000000.0000,873740,1028000,"SOLES",20260707
"BID 4","EMPRENDIMIENTOS INNOVADORES",2023,"828-PROINNOVATE-EIN-2023","DATAPATH: ESCUELA ONLINE QUE POTENCIA Y ACELERA EL TALENTO EN DATA\, ANALYTICS & CLOUD.",20240305,20241205,"DISRUPTIVE TRAINING S.R.L.","SAN JUAN DE LURIGANCHO","LIMA","LIMA",150132,67000.0000,10831.45,19143.06,"SOLES",20260707
"BID 4","CONCURSO DE PROYECTOS COLABORATIVOS DE INNOVACIÓN ABIERTA MODALIDAD A",2023,"835-PROINNOVATE-IAMA-2023","SITECH 3.0 SOLUCIONES COLABORATIVAS PARA LOS GRANDES DESAFÍOS DE LA INDUSTRIA MINERA",20231103,20260703,"VIXORA SOCIEDAD ANONIMA - VIXORA S.A.","SANTIAGO DE SURCO","LIMA","LIMA",150140,1982731.2900,865974.07,927260,"SOLES",20260707
"BID 4","CONCURSO DE PROYECTOS COLABORATIVOS DE INNOVACIÓN ABIERTA MODALIDAD A",2023,"863-PROINNOVATE-IAMA-2023","INNOVACIÓN ABIERTA PARA EL DESARROLLO\, VALIDACIÓN Y ADOPCIÓN DE SOLUCIONES TECNOLÓGICAS DIGITALES PARA LA GESTIÓN DE SALUD PERSONALIZADA Y DE PRECISIÓN\, PROMOVIENDO Y CONSOLIDANDO LA SALUD PREVENTIVA EN UN ENTORNO DE SERVICIOS DE SALUD 4.0 DE PULSO SALUD",20231103,20260802,"PULSO CORPORACIÓN MÉDICA S.A.C.","SAN BORJA","LIMA","LIMA",150130,1999167.8000,869432.2,956000,"SOLES",20260707
"BID 4","PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN",2023,"874-PROINNOVATE-PIEC2-2023","VALIDACIÓN TÉCNICA COMERCIAL Y EMPAQUETAMIENTO DEL PROTOTIPO FINAL DE GENIO\, PRIMER CARGADOR PARA AUTOS ELÉCTRICOS AUTOSOSTENIBLE\, PARA SU LANZAMIENTO AL MERCADO INTERNACIONAL",20231103,20250503,"INTELLIGENIO SOCIEDAD ANONIMA CERRADA","BREÑA","LIMA","LIMA",150105,342608.4700,65841.53,156300,"SOLES",20260707
"BID 4","PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN",2023,"875-PROINNOVATE-PIEC2-2023","ESCALAMIENTO TECNICO COMERCIAL DE VEHICULO DE SUPERFICIE NO TRIPULADO (USV) PARA INSPECCION - DIGITALIZACION - DIAGNOSTICO MEDIOAMBIENTAL DE RECURSOS HIDRICOS",20231122,20251021,"FRANCISCO CUELLAR CORDOVA E.I.R.L.","SAN BORJA","LIMA","LIMA",150130,399999.8200,67163.98,126000,"SOLES",20260707
"MIPYME Emprendedor","PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD II - POTENCIAMIENTO DE LAS EXPORTACIONES",2023,"884-PROINNOVATE-PAIM2-2023","FORTALECIMIENTO DE LAS EXPORTACIONES DE CAFÉ DE ORIGEN DE LA ASOCIACIÓN DE PRODUCTORES CAFETALEROS ANDINOS SIERRA VERDE AL MERCADO DE BÉLGICA",20231117,20251021,"\"ASOCIACION DE PRODUCTORES CAFETALEROS ANDINOS SIERRA VERDE\"","JAEN","JAEN","CAJAMARCA",060801,89910.0000,9990,0,"SOLES",20260707
