"FONDO","CONCURSO","ANIO","CONTRATO","TITULO","FECHA_INICIO","FECHA_FIN","NOMBRE_SOLICITANTE","DISTRITO","PROVINCIA","DEPARTAMENTO","UBIGEO","MONTO_RNR","MONTO_FINANCIERO","MONTO_NO_FINANCIERO","MONEDA","FECHA_CORTE"
"FOMITEC - PCSD","FORTALECIMIENTO DE INCUBADORAS DE NEGOCIOS Y ENTIDADES AFINES - INCUBADORAS Y ACELERADORAS DE NEGOCIOS",2017,"660-INNOVATEPERU-IAN-2017","FORTALECIMIENTO DE LAS CAPACIDADES DE JAKU - EMPRENDE UNSA\, INCUBADORA DE EMPRESAS QUE IMPULSA EL DESARROLLO DE NEGOCIOS  INNOVADORES SOCIALMENTE RESPONSABLES Y AMBIENTALMENTE SOSTENIBLES DIRIGIDO A EMPRENDEDORES DE LA MACROREGION SUR DEL PAÍS.",20180906,20230805,"UNIVERSIDAD NACIONAL DE SAN AGUSTIN","AREQUIPA","AREQUIPA","AREQUIPA",040101,700000.0000,90378.5700,73621.4300,"SOLES",20250331
"FOMITEC - PCSD","FORTALECIMIENTO DE INCUBADORAS DE NEGOCIOS Y ENTIDADES AFINES - INCUBADORAS Y ACELERADORAS DE NEGOCIOS",2018,"003-INNOVATEPERU-IAN-2018","FORTALECEMIENTO DEL CENTRO DE EMPRENDIMIENTO E INNOVACIÓN DE LA UNIVERSIDAD NACIONAL DE TRUJILLO - INCUBAUNT",20180906,20220306,"UNIVERSIDAD NACIONAL DE TRUJILLO","TRUJILLO","TRUJILLO","LA LIBERTAD",130101,662655.4100,90117.9900,66960.0000,"SOLES",20250331
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES - BIO",2018,"275-INNOVATEPERU-EINBIO-2018","COOLTIVO: SISTEMA INTEGRADO PARA CULTIVOS EN ZONAS URBANAS",20180926,20190926,"COOLTIVO PERU S.A.C.","SAN MIGUEL","LA MAR","AYACUCHO",050501,54999.9900,7857.1400,15714.3000,"SOLES",20250331
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES - BIO",2018,"297-INNOVATEPERU-EINBIO-2018","WISKUR FLY: TECNOLOGÍA DE PRECISIÓN PARA CULTIVOS AGRÍCOLAS A TRAVÉS DE DRONES",20181011,20201211,"WISKUR CORP S.A.C.","SAN MARTIN DE PORRES","LIMA","LIMA",150135,54999.3000,8286.5000,15800.0000,"SOLES",20250331
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"396-INNOVATEPERU-EIN-2018","HELLO ZUM",20181206,20201206,"PROJECT ZUM SOCIEDAD ANONIMA CERRADA - PROJECT ZUM S.A.C.","SAN ISIDRO","LIMA","LIMA",150131,55000.0000,7857.0000,15714.0000,"SOLES",20250331
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2018,"418-INNOVATEPERU-EIN-2018","WABU",20181120,20200519,"DAJAV SOLUTIONS S.A.C.","SANTIAGO DE SURCO","LIMA","LIMA",150140,55000.0000,7858.0000,15714.0000,"SOLES",20250331
"FINCYT III","MISIONES TECNOLÓGICAS",2019,"005-INNOVATEPERU-MT-2019-SI","MISIÓN TECNOLÓGICA A LA FERIA AMBIENTE DE ALEMANIA PARA GENERAR PROPUESTAS DE VALOR AL MERCADO INTERNACIONAL",20190206,20190706,"ASOCIACION DE EXPORTADORES","SAN BORJA","LIMA","LIMA",150130,10998.9700,3830.8900,2854.6900,"DOLARES",20250331
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 1",2019,"031-INNOVATEPERU-ADT-2019-SI","BUENAS PRÁCTICAS DE MANUFACTURA Y OPTIMIZACIÓN DE LA CADENA DE FRIO  EN LA EMPESA COMIDAS RÁPIDAS SA PARA EL INCREMENTO DE SU COMPETITIVIDAD Y PRODUCTIVIDAD",20190903,20200703,"COMIDAS RAPIDAS S.A.","TACNA","TACNA","TACNA",230101,34800.0000,10000.0000,0.0000,"SOLES",20250331
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 1",2019,"037-INNOVATEPERU-ADT-2019-SI","IMPLEMENTACIÓN DE SISTEMA INTEGRADO DE GESTIÓN PARA ESTANDARIZACIÓN Y OPTIMIZACIÓN DE PROCESOS. ",20190801,20200601,"MD LEATHER CORP S.A.C.","TRUJILLO","TRUJILLO","LA LIBERTAD",130101,34800.0000,10000.0000,0.0000,"SOLES",20250331
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 1",2019,"039-INNOVATEPERU-ADT-2019-SI","TECNOLOGÍA DEL ADECUADO MANTENIMIENTO DEL ACEITE DE OLIVA SIN QUE VARÍEN SUS VALORES INICIALES",20190403,20200203,"ACAVILLE S.A.C.","MIRAFLORES","LIMA","LIMA",150122,34800.0000,10000.0000,0.0000,"SOLES",20250331
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 1",2019,"040-INNOVATEPERU-ADT-2019-SI","IMPLEMENTACIÓN DE HERRAMIENTAS PARA MEJORAR LA PRODUCTIVIDAD DE LA EMPRESA ARTE & TEXTIL S.A.C.",20190903,20200703,"ARTE & TEXTIL SOCIEDAD ANONIMA CERRADA","AREQUIPA","AREQUIPA","AREQUIPA",040101,34800.0000,10000.0000,0.0000,"SOLES",20250331
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 1",2019,"041-INNOVATEPERU-ADT-2019-SI","DIAGNÓSTICO E IMPLEMENTACIÓN DE SERVICIOS TÉCNICO PRODUCTIVOS PARA LA EMPRESA OPTIMA GRAFICA E.I.R.L.",20190903,20200703,"OPTIMA GRAFICA E.I.R.L.","YANAHUARA","AREQUIPA","AREQUIPA",040126,34800.0000,10000.0000,0.0000,"SOLES",20250331
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2019,"243-INNOVATEPERU-EIN-2019","ABAXTO",20191004,20210304,"NAVARRO MUÑOZ EMILIO AUGUSTO","SANTIAGO DE SURCO","LIMA","LIMA",150140,35000.0000,5000.0000,10000.0000,"SOLES",20250331
"FINCYT III","PASANTIAS TECNOLÓGICAS",2019,"076-INNOVATEPERU-PT-2019-SI","PASANTÍA AL CENTRO TECNOLÓGICO TECNOVA DE ESPAÑA PARA LA TRANSFERENCIA DE CONOCIMIENTOS DE SISTEMAS DE AGRO INTELIGENCIA QUE UTILIZA SOFTWARE Y SMART AGRO PARA SU APLICACIÓN EN LA PRODUCCIÓN DE MANGOS KENT PARA EXPORTACIÓN.",20191020,20210620,"FRUITS FOR YOU SOCIEDAD ANONIMA CERRADA-FRUITS FOR YOU S.A.C.","PIURA","PIURA","PIURA",200101,13469.6300,3703.4000,3637.5000,"DOLARES",20250331
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2019,"258-INNOVATEPERU-EIN-2019","BAASICO",20191021,20210821,"CIEZA AUBERT NAIARA ELENA","LIMA","LIMA","LIMA",150101,55000.0000,9000.0000,14600.0000,"SOLES",20250331
"FINCYT III","MISIONES TECNOLÓGICAS",2019,"078-INNOVATEPERU-MT-2019-SI","VISITA TÉCNICA A CENTROS TECNOLÓGICOS DE BARCELONA\, VALENCIA\, LERIDA\, NAVARRA Y PARTICIPACIÓN EN LA FERIAN INTERNACIONAL FRUITATTRACTION DE MADRID DONDE SE PROMUEVE LA COMERCIALIZACIÓN\, INNOVACIÓN\, DIVERSIDAD Y CONOCIMIENTO; DEL SECTOR AGROALIMENTARIO.",20191008,20210408,"INCASHU S.A.C.","SANTIAGO DE SURCO","LIMA","LIMA",150140,13439.7300,12882.9300,800.0000,"DOLARES",20250331
"FINCYT III","PASANTIAS TECNOLÓGICAS",2019,"096-INNOVATEPERU-PT-2019-SI","PASANTÍA TECNOLÓGICA A ETIOPÍA PARA ADOPCIÓN DE TÉCNICAS DE BENEFICIO COLECTIVO (COLLECTIVE WASHING STATION) PARA BLENDS Y MICROLOTES DE CAFÉS ESPECIALES.",20191111,20210711,"ORIGIN COFFEE LAB. S.A.C.","JAEN","JAEN","CAJAMARCA",060801,13600.0000,5669.7200,2591.7900,"DOLARES",20250331
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES - BIO",2019,"418-INNOVATEPERU-EINBIO-2019","TECNOLEZ",20200108,20220707,"LEZAMA YAÑEZ JORGE","","","","",40000.0000,5716.0000,11427.0000,"SOLES",20250331
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDIMIENTOS DINAMICOS",2019,"421-INNOVATEPERU-EDI-2019","INZONE PERU SAC",20200114,20210614,"INZONE PERU S.A.C.","SAN ISIDRO","LIMA","LIMA",150131,150000.0000,42857.1400,21428.5700,"SOLES",20250331
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES - BIO",2019,"432-INNOVATEPERU-EINBIO-2019","LINLI VERDE",20201001,20211001,"CABANA YUNGURI VICTOR ALFREDO","PUEBLO LIBRE","LIMA","LIMA",150121,55000.0000,7857.1440,15714.2900,"SOLES",20250331
"FOMITEC - PCSD","FOMENTO DE CAPITAL DE RIESGO - FASE OPERATIVA",2019,"440-INNOVATEPERU-FCRO-2019","CONVENIO DE ADJUDICACIÓN DE RECURSOS NO REEMBOLSABLES (RNR) QUE OTORGA EL PROGRAMA NACIONAL DE INNOVACIÓN PARA LA COMPETITIVIDAD Y PRODUCTIVIDAD PARA EL PROYECTO DE FONDO DE INVERSIÓN DE CAPITAL DE RIESGO. FASE OPERATIVA: ?SALKANTAY EXPONENTIAL FUND: PROPUESTA DE PARTICIPACIÓN EN EL CONCURSO DE FOMENTO DE CAPITAL DE RIESGO?",20200110,20240110,"SOCIEDAD GESTORA DE FONDOS DE INVERSION SALKANTAY CAPITAL PARTNERS S.A.","MIRAFLORES","LIMA","LIMA",150122,4866623.0200,0.0000,0.0000,"SOLES",20250331
"FOMITEC - PCSD","CAPITAL SEMILLA PARA EMPRENDEDORES INNOVADORES",2019,"445-INNOVATEPERU-EIN-2019","TU CONSULTA LABORAL",20200922,20210922,"TU CONSULTA LABORAL S.A.C.","JESUS MARIA","LIMA","LIMA",150113,55000.0000,38000.0000,15000.0000,"SOLES",20250331
"FINCYT III","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2020,"020-INNOVATEPERU-PIEC1-2020","DESARROLLO DE UN PROTOCOLO DE CULTIVO DE ALEVINES DE TRUCHA ARCO IRIS\, EMPLEANDO TECNOLOGÍAS DE FOTOPERIODO ARTIFICIAL Y DOSIFICACIÓN AUTOMATIZADA DE ALIMENTO BALANCEADO\, EN EL CENTRO DE PRODUCCIÓN DE ALEVINOS DE NUTRIMENTOS JANA",20200609,20220609,"NUTRIMENTOS JANA S.A.C.","AYACUCHO","HUAMANGA","AYACUCHO",050101,143284.7800,23915.2200,21640.0000,"SOLES",20250331
"FINCYT III","PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN",2020,"115-INNOVATEPERU-PIEC2-2020","BIXAFEM: UN PRODUCTO CON ALTO CONTENIDO DE COMPUESTO FENÓLICOS PARA EL TRATAMIENTO DE LA VAGINITIS Y VAGINOSIS BACTERIANA ELABORADO A PARTIR DE UNA ESPECIE NATIVA DEL PERÚ: ACHIOTE (BIXA ORELLANA L.)",20200902,20220902,"HERSIL S.A. LABORATORIOS INDUSTRIALES FARMACEUTICOS","ATE","LIMA","LIMA",150103,282321.0900,119289.3100,142720.0000,"SOLES",20250331
"FINCYT III","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2020,"201-INNOVATEPERU-PIEC1-2020","DESARROLLO DE UNA PLATAFORMA MÓVIL CON INTERFAZ WEB DE ANÁLISIS DE IMÁGENES 360° Y DATOS PARA LA GESTIÓN DE LA INFRAESTRUCTURA VIAL NACIONAL",20201119,20230118,"HOB CONSULTORES S.A.","SANTIAGO DE SURCO","LIMA","LIMA",150140,215960.0000,162000.0000,161982.0000,"SOLES",20250331
"FINCYT III","INCUBADORAS SOFTLANDING - Acompañamiento",2020,"268-INNOVATEPERU-INS-2020","AKIBA",20210301,20230501,"UNIVERSIDAD PERUANA DE CIENCIAS APLICADAS S.A.C.","SANTIAGO DE SURCO","LIMA","LIMA",150140,5000.0000,0.0000,0.0000,"DOLARES",20250331
"MIPYME Emprendedor","PROGRAMA DE APOYO A CLUSTERS",2020,"326-INNOVATEPERU-PAC-2020","CLÚSTER BANANO DEL PERÚ",20201125,20231125,"CLUSTER BANANO DEL PERU","PIURA","PIURA","PIURA",200101,1350000.0000,417636.3600,210085.8900,"SOLES",20250331
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2020,"352-INNOVATEPERU-ADTC2-2020","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL SISTEMA DE GESTIÓN DE SEGURIDAD Y SALUD EN EL TRABAJO",20201111,20221129,"GESCAM PERU SAC","SAN ISIDRO","LIMA","LIMA",150131,55000.0000,0.0000,16666.6700,"SOLES",20250331
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2020,"392-INNOVATEPERU-ADTC2-2020","CERTIFICACIÓN DEL SISTEMA HACCP PARA LA LÍNEA DE ELABORACIÓN DE BEBIDAS NO ALCOHÓLICAS A BASE DE FRUTAS\, CEREALES Y OTROS VEGETALES",20201202,20230129,"ZELKOVA S.A.C.","LA VICTORIA","LIMA","LIMA",150115,52620.0000,0.0000,16540.0000,"SOLES",20250331
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2020,"444-INNOVATEPERU-ADTC2-2020","IMPLEMENTACIÓN Y CERTIFICACIÓN  DE LAS NORMAS INTERNACIONALES ISO 9001: 2015 SISTEMAS DE GESTIÓN DE LA CALIDAD E ISO 45001:2018 GESTIÓN DE LA SEGURIDAD Y SALUD EN EL TRABAJO EN LA EMPRESA INDUSTRIA GRÁFICA ALGRAF S.A.C.",20201125,20221124,"INDUSTRIA GRAFICA ALGRAF S.A.C","LIMA","LIMA","LIMA",150101,47150.0000,0.0000,14050.0000,"SOLES",20250331
"FINCYT III","MIPYME DIGITAL",2020,"529-INNOVATEPERU-MD-2020","DISEÑO E IMPLEMENTACIÓN DE LOS MÓDULOS DE GESTIÓN DE CONTENIDO Y DE ANÁLISIS DE DATOS\, EN LA PLATAFORMA TUDOC",20201215,20211214,"J Y R SALUD SAC","LIMA","LIMA","LIMA",150101,54560.0000,0.0000,16520.0000,"SOLES",20250331
"FINCYT III","PROYECTOS DE INNOVACIÓN EMPRESARIAL - INNOVAR PARA REACTIVAR",2020,"650-INNOVATEPERU-PIEC1R-2020","DESARROLLO DE UNA PLATAFORMA DE ENTRENAMIENTO VIRTUAL PARA EMPRENDEDORES LATINOAMERICANOS.",20210305,20220305,"TEAM ACADEMY PERU S.A.C.","SANTIAGO DE SURCO","LIMA","LIMA",150140,287900.8000,33305.6400,52100.0000,"SOLES",20250331
"MIPYME Emprendedor","PROGRAMA DE APOYO A CLUSTERS",2021,"001-INNOVATEPERU-PAC-2021","CONSOLIDACIÓN DEL CLÚSTER ENOTURÍSTICO DE ICA",20210214,20240214,"CLUSTER ENOTURISTICO DE ICA","ICA","ICA","ICA",110101,1350000.0000,451600.4800,188934.0000,"SOLES",20250331
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2021,"170-INNOVATEPERU-ADTC2-2021","IMPLEMENTACIÓN Y CERTIFICACIÓN DE LA NORMA BRC EN LA EMPRESA ORIGIN PARTNER S.A.C.",20210309,20221008,"ORIGIN  PARTNER  S.A.C.","LURIN","LIMA","LIMA",150119,55000.0000,0.0000,16666.6700,"SOLES",20250331
"FINCYT III","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2021,"178-INNOVATEPERU-PIEC1-2021","ELABORACIÓN DE UNA BEBIDA FUNCIONAL CON ANTIOXIDANTE Y ENERGIZANTE A PARTIR DE LA PULPA DE CAFÉ (COFFEA ARABICA L.)",20210420,20230619,"CENTRAL DE ORGANIZACIONES PRODUCTORAS DE CAFE Y CACAO DEL PERU- CAFE PERU","LIMA","LIMA","LIMA",150101,218600.0000,33570.0000,25200.0000,"SOLES",20250331
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2021,"199-INNOVATEPERU-ADTC2-2021","IMPLEMENTACIÓN Y CERTIFICACIÓN DEL SISTEMA DE ANALISIS DE PELIGROS Y PUNTOS CRITICOS DE CONTROL -  HACCP PARA  EL ALMACENAMIENTO\, EXHIBICIÓN Y COMERCIALIZACIÓN DE PRODUCTOS DE PASTELERÍA DE LA EMPRESA LA CEREZA DEL PASTEL S.A.C.",20210623,20220922,"LA CEREZA DEL PASTEL SOCIEDAD ANONIMA CERRADA","CHICLAYO","CHICLAYO","LAMBAYEQUE",140101,55000.0000,0.0000,16666.6700,"SOLES",20250331
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2021,"203-INNOVATEPERU-ADTC2-2021","IMPLEMENTACIÓN DEL SISTEMA DE GESTIÓN DE CALIDAD BASADO EN LA NORMA ISO 9001:2015 PARA LA EMPRESA CORPORACIÓN ORIENTE S.A.",20210528,20211228,"CORPORACION ORIENTE S.A.","TARAPOTO","SAN MARTIN","SAN MARTIN",220901,54005.0000,0.0000,16335.0000,"SOLES",20250331
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2021,"231-INNOVATEPERU-ADTC2-2021","IMPLEMENTACIÓN Y CERTIFICACIÓN DE UN SISTEMA DE GESTIÓN DE SEGURIDAD Y SALUD EN EL TRABAJO EN BASE A LA NORMA ISO 45001:2018 PARA JHIRE SAC",20210309,20221108,"JHIRE CONSULTORES EJECUTORES Y SERVICIOS EN GENERAL SOCIEDAD ANONIMA CERRADA","CHAUPIMARCA","PASCO","PASCO",190101,55000.0000,0.0000,16666.6667,"SOLES",20250331
"FINCYT III","CONCURSO BECAS PARA CURSOS VIRTUALES EN EL EXTRANJERO",2021,"242-INNOVATEPERU-BCE-2021","BECA PARA \"MASTER EN INNOVACIÓN Y EMPRENDIMIENTO\" EN LA UNIVERSIDAD ADOLFO IBAÑEZ - CHILE (MODALIDAD VIRTUAL).",20210407,20221129,"SANCHEZ CHAMOCHUMBI LORENA MARCELA","MOCHE","TRUJILLO","LA LIBERTAD",130107,10150.0000,0.0000,4350.0000,"DOLARES",20250331
"FINCYT III","PROYECTOS DE INNOVACIÓN EMPRESARIAL",2021,"271-INNOVATEPERU-PIEC1-2021","DESARROLLO DE UNA PLATAFORMA DE COMERCIO ELECTRÓNICO DE CAFÉ ESPECIAL DEL NORTE DEL PERÚ\, QUE INCLUYA UN SISTEMA CONFIABLE DE TRAZABILIDAD DEL PRODUCTO DESDE LA IDENTIFICACIÓN DE SU ORIGEN\, SOPORTADO POR BLOCK CHAIN\, Y UN MÓDULO DE ANÁLISIS DE DATA COMERCIAL.",20210420,20230420,"AGRO NEGOCIOS MUNDO VERDE E.I.R.L.","JAEN","JAEN","CAJAMARCA",060801,293012.2200,39691.7800,40800.0000,"SOLES",20250331
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2021,"290-INNOVATEPERU-ADTC2-2021","IMPLEMENTACIÓN Y CERTIFICACIÓN DE LA NORMA ISO 9001: 2015 EN LA EMPRESA CERTIFICACIONES NACIONALES DE ALIMENTOS S.A.C.",20210413,20221012,"CERTIFICACIONES NACIONALES DE ALIMENTOS S.A.C.","HUANCAYO","HUANCAYO","JUNIN",120101,46000.0000,0.0000,14000.0000,"SOLES",20250331
"FINCYT III","PROYECTOS DE INNOVACIÓN EMPRESARIAL - INNOVAR PARA REACTIVAR",2021,"299-INNOVATEPERU-PIEC1R-2021","DESARROLLO DE UNA UNIDAD MOVIL MULTIFUNCIONAL\, SEMI-LAB\, PARA APOYAR AL SECTOR SALUD EN LA CONTENCION DE LA PANDEMIA DEL COVID- 19 EN LAS ETAPAS DE DIAGNOSTICO Y VACUNACION\, BASADO EN UN MINI TRACTO PARA USO URBANO CON PATENTE PERUANA DE TÍTULO N1186",20210421,20220720,"RMB SATECI SOCIEDAD ANONIMA CERRADA - RMB SATECI SAC","CHILCA","CAÑETE","LIMA",150505,298966.1200,35833.8800,88800.0000,"SOLES",20250331
"FINCYT III","CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2",2021,"302-INNOVATEPERU-ADTC2-2021","IMPLEMENTACIÓN Y CERTIFICACIÓN DE LA NORMA ISO 9001:2015 EN LA EMPRESA DE TRANSPORTES ITAHUANIA SOCIEDAD ANÓNIMA CERRADA - TRANSITA S.A.C.",20210412,20220911,"EMPRESA DE TRANSPORTES ITAHUANIA SOCIEDAD ANONIMA CERRADA - TRANSITA S.A.C.","MOQUEGUA","MARISCAL NIETO","MOQUEGUA",180101,55000.0000,0.0000,16666.6667,"SOLES",20250331
"FINCYT III","CONCURSO NACIONAL PARA LA DIFUSIÓN DE CASOS DE LA INNOVACION - RECONOCIENDO LA INNOVACIÓN - INNOVAR PARA REACTIVAR",2021,"341-INNOVATEPERU-RIVR-2021","¡ARRIBA EL AGRO!",20211027,20220926,"TANQUE PRODUCCIONES S.A.C.","MIRAFLORES","LIMA","LIMA",150122,150108.4900,27019.5100,44800.0000,"SOLES",20250331
"MIPYME Emprendedor","PROGRAMA DE APOYO A CLUSTERS",2021,"007-PROINNOVATE-PAC-2021","FORTALECIMIENTO DEL CLUSTER AGROEXPORTADOR DE MANGO EN PIURA",20211004,20221004,"ASOCIACION PERUANA DE PRODUCTORES Y EXPORTADORES DE MANGO","PIURA","PIURA","PIURA",200101,628750.2900,85725.2700,55000.0000,"SOLES",20250331
"FINCYT III","CONCURSO FORTALECIMIENTO ESTRATÉGICO DE CENTROS DE EXTENSIÓN Y TRANSFERENCIA TECNOLÓGICA (CET) - SEGUNDA FASE",2021,"019-PROINNOVATE-CETF2-2021","FORTALECIMIENTO DE LA OFERTA DE SERVICIOS DE ASESORAMIENTO Y APOYO AL DESARROLLO TECNOLÓGICO Y DE INNOVACIÓN EN LA CADENA AGROINDUSTRIAL DE AREQUIPA\, POR EL CITE AGROINDUSTRIAL MAJES",20211221,20240829,"INSTITUTO TECNOLÓGICO DE LA PRODUCCIÓN","SAN ISIDRO","LIMA","LIMA",150131,3000000.0000,0.0000,668000.0000,"SOLES",20250331
"FINCYT III","CONCURSO FORTALECIMIENTO ESTRATÉGICO DE CENTROS DE EXTENSIÓN Y TRANSFERENCIA TECNOLÓGICA (CET) - SEGUNDA FASE",2021,"020-PROINNOVATE-CETF2-2021","IMPLEMENTACIÓN DEL PLAN ESTRATÉGICO DEL CITEAGROINDUSTRIAL CHAVIMOCHIC PARA EL FORTALECIMIENTO DE SERVICIOS QUE SE OFRECEN A LAS EMPRESAS AGROALIMENTARIA EN LA REGIÓN LA LIBERTAD",20211221,20240829,"INSTITUTO TECNOLÓGICO DE LA PRODUCCIÓN","SAN ISIDRO","LIMA","LIMA",150131,4500000.0000,0.0000,1162049.7600,"SOLES",20250331
"FINCYT III","CONCURSO BOOTCAMPS DE CÓDIGO - FASE II",2021,"025-PROINNOVATE-BCCF2-2021","BOOTCAMP DEVF - MASTER EN CODING",20210628,20221128,"ALISSON GARCIA PALACIOS","CHULUCANAS","MORROPON","PIURA",200401,3205.7100,0.0000,0.0000,"DOLARES",20250331
"FINCYT III","CONCURSO FORTALECIMIENTO ESTRATÉGICO DE CENTROS DE EXTENSIÓN Y TRANSFERENCIA TECNOLÓGICA (CET) - SEGUNDA FASE",2021,"036-PROINNOVATE-CETF2-2021","FORTALECIMIENTO DE LOS SERVICIOS DE INNOVACIÓN Y EXTENSIONISMO TECNOLÓGICO DEL CITEMADERA PARA MEJORAR LA COMPETITIVIDAD DE MANERA SOSTENIBLE EN LAS UNIDADES PRODUCTIVAS DEL SECTOR MADERA Y MUEBLE EN LAS REGIONES DE LIMA Y CAJAMARCA",20211221,20231121,"INSTITUTO TECNOLÓGICO DE LA PRODUCCIÓN","SAN ISIDRO","LIMA","LIMA",150131,1806480.0100,0.0000,428400.0000,"SOLES",20250331
"MIPYME Emprendedor","PROGRAMA DE APOYO A CLUSTERS",2021,"038-PROINNOVATE-PAC-2021","FORTALECIMIENTO DEL CLUSTER DE GRANOS ANDINOS: QUINUA EN EL CORREDOR ECONÓMICO APURIMAC - CUSCO",20211123,20221123,"CESAL","SAN ISIDRO","LIMA","LIMA",150131,650000.0000,0.0000,41429.0000,"SOLES",20250331
"FINCYT III","CONCURSO BOOTCAMPS DE CÓDIGO - FASE II",2021,"059-PROINNOVATE-BCCF2-2021","BOOTCAMP DEVF - PROFESSIONAL EN CODING",20211018,20230218,"JUAN SIGIFREDO MORALES RUIZ","","","","",2382.7600,0.0000,0.0000,"DOLARES",20250331
"FINCYT III","CONCURSO FORTALECIMIENTO ESTRATÉGICO DE CENTROS DE EXTENSIÓN Y TRANSFERENCIA TECNOLÓGICA (CET) - SEGUNDA FASE",2021,"158-PROINNOVATE-CETF2-2021","FORTALECIMIENTO DEL CITEPRODUCTIVO EN LAS CADENAS DE ACUICULTURA\, MADERA Y AGROINDUSTRIA DE LA REGIÓN MADRE DE DIOS.",20211221,20231121,"INSTITUTO TECNOLÓGICO DE LA PRODUCCIÓN","SAN ISIDRO","LIMA","LIMA",150131,4800000.0000,0.0000,1214050.0000,"SOLES",20250331
"FINCYT III","CONCURSO BOOTCAMPS DE CÓDIGO - FASE II",2021,"198-PROINNOVATE-BCCF2-2021","BOOTCAMP DEVF - PROFESSIONAL EN CODING",20211018,20220918,"RODRIGO JEAN PIERO CARRERA ROJAS","","","","",2382.7600,0.0000,0.0000,"DOLARES",20250331
"MIPYME Emprendedor","PROGRAMA EMERGENCIA EMPRESARIAL - MIPYMES DE CALIDAD",2021,"206-PROINNOVATE-EEMC-2021","IMPLEMENTACIÓN Y CERTIFICACIÓN DE LA NORMA DE CALIDAD ISO 9001:2015 PARA LA EMPRESA GRUPO DESARROLLO Y COMUNICACION S.A.C.",20211126,20221126,"GRUPO DESARROLLO Y COMUNICACION S.A.C.","CIUDAD NUEVA","TACNA","TACNA",230104,35000.0000,4466.6700,7200.0000,"SOLES",20250331
