"FONDO","CONCURSO","ANIO","CONTRATO","TITULO","FECHA_INICIO","FECHA_FIN","NOMBRE_SOLICITANTE","DISTRITO","PROVINCIA","DEPARTAMENTO","UBIGEO","MONTO_RNR","MONTO_FINANCIERO","MONTO_NO_FINANCIERO","MONEDA","FECHA_CORTE"
"FIDECOM","PIMEN",2012,"213-FINCYT-FIDECOM-PIMEN-2012","DESARROLLO DE PROTOCOLOS DE PROPAGACIÓN Y CULTIVO PARA CINCO VARIEDADES DE FRAMBUESA EN LA REGIÓN CAJAMARCA",20130401,20150929,"FINCA TRADICIONES S.A.C.","LOS BAÑOS DEL INCA","CAJAMARCA","CAJAMARCA",060108,149962.5900,20274.77,31332.5,"SOLES",20260105
"FIDECOM","PIPEA",2012,"204-FINCYT-FIDECOM-PIPEA-2012","ADAPTACIÓN TECNOLÓGICA DE FLORES TROPICALES NATIVAS (HELICONIAS)\, PARA LA DIVERSIFICACIÓN DE CULTIVOS EN LAS UNIDADES PRODUCTIVAS CAFETALERAS DE LAS CAC. LA FLORIDA Y PERENE.",20130318,20150714,"CENTRAL DE ORGANIZACIONES PRODUCTORAS DE CAFE Y CACAO DEL PERU- CAFE PERU","LIMA","LIMA","LIMA",150101,404065.0100,47829.7,52680,"SOLES",20260105
"FIDECOM","PIMEN",2012,"216-FINCYT-FIDECOM-PIMEN-2012","DESARROLLO DE UN PAQUETE TECNOLÓGICO PARA EL CULTIVO DE AJI OJITO DE PESCADO AMAZÓNICO (CAPSICUM SP.) EN LA REGIÓN MADRE DE DIOS",20130318,20150817,"ACEITES Y DERIVADOS AMAZONICOS SOCIEDAD ANONIMA CERRADA","TAMBOPATA","TAMBOPATA","MADRE DE DIOS",170101,52151.6900,17353.31,35160,"SOLES",20260105
"FIDECOM","PIPEI",2013,"001-FINCYT-FIDECOM-PIPEI-2013","OBTENCIÓN DE PRODUCTOS PROCESADOS DE PLANTAS MEDICINALES E INSUMOS ALIMENTICIOS CON LÍMITES ADECUADOS DE INOCUIDAD MICROBIANA MEDIANTE LA ESTANDARIZACIÓN DEL SISTEMA OSS (ORGANIC STERILIZATION SYSTEM)\, MANTENIENDO SU CALIDAD NUTRICIONAL\, FISICOQUÍMICA Y ORGANOLÉPTICA",20130426,20141114,"PERUVIAN NATURE S & S S.A.C.","LURIN","LIMA","LIMA",150119,269987.2900,68741.71,74600,"SOLES",20260105
"FIDECOM","PIPEI",2012,"157-FINCYT-FIDECOM-PIPEI-2012","ESTABLECIMIENTO DE UN MÉTODO BIOTECNOLOGICO DE PRODUCCIÓN DE FUENTE PROTÉICA SUSTITUTA PARA ESTADIO DE POST-LARVA DE LANGOSTINO\, MEDIANTE PROTEÓMICA E HIDRÓLISIS ENZIMÁTICA",20130318,20160307,"CORPORACION PESQUERA INCA S.A.C. COPEINCA S.A.C.","CASTILLA","PIURA","PIURA",200104,285222.8800,77460.12,208353.2,"SOLES",20260105
"FIDECOM","PIPEA",2013,"002-FINCYT-FIDECOM-PIPEA-2013","DESARROLLO DE CALZADO TERAPÉUTICO QUE PROTEJA Y DE CONFORT AL PIE DE DAMAS Y CABALLEROS EN EDAD ADULTA QUE PADECEN DIABETES CON ENFERMEDADES MELLITUS\, ULCERAS Y MALA CIRCULACIÓN CON GRADO DE TIPO I Y TIPO II.",20130412,20140612,"RIBEROX CALZADO CONFORT S.A.C.","SAN MARTIN DE PORRES","LIMA","LIMA",150135,326712.7100,81668.29,23060,"SOLES",20260105
"FIDECOM","PATTEM",2013,"004-FINCYT-FIDECOM-PATTEM-2013","TRANSFERENCIA TECNOLÓGICA EN GESTIÓN DE PRODUCCIÓN\, DESARROLLO DE NUEVOS PRODUCTOS Y PROCESOS MEDIANTE LA APLICACIÓN DE TICS PARA ATENDER PEDIDOS DE PRODUCCIÓN CON CALIDAD DE EXPORTACIÓN EN MYPES TEXTILES DE PUNO.",20130607,20150806,"SERVIC NAC DE ADIESTRAM EN TRABAJ INDUST","INDEPENDENCIA","LIMA","LIMA",150112,199901.3400,15617.34,27900,"SOLES",20260105
"FIDECOM","PIMEN",2013,"005-FINCYT-FIDECOM-PIMEN-2013","ADAPTACIÓN DE DOS VARIEDADES DE FRAMBUESA RUBUS IDAEUS (HERITAGE Y MEKER) Y CARACTERIZADAS EN LA REGIÓN ICA",20130605,20160529,"BODEGA SOTELO S.A.C.","ICA","ICA","ICA",110101,147831.3600,17333.64,15340,"SOLES",20260105
"FIDECOM","PIPEA",2013,"006-FINCYT-FIDECOM-PIPEA-2013","CONTROL DEL ATAQUE DEL DÍPTERO PRODIPLOSIS LONGIFILA DEL CULTIVO DE ESPÁRRAGO (ASPARAGUS OFFICINALIS) MEDIANTE LA INGESTA DE BACTERIAS PRODUCTORAS DE DSRNA DIRIGIDOS A GENES IMPORTANTES EN SUS DIFERENTES ESTADIOS",20130515,20160214,"NOR AGRO PERU SAC","LA VICTORIA","LIMA","LIMA",150115,423921.0200,69728.98,29056,"SOLES",20260105
"FIDECOM","PIPEI",2013,"007-FINCYT-FIDECOM-PIPEI-2013","DESARROLLO DE UN PLAN DE MANEJO DE LA FERTILIDAD ORGANICA DE LOS SUELOS PARA REDUCIR LA ACUMULACIÓN DEL CADMIO EN LAS ALMENDRAS DE CACAO EN EL AMBITO DE LA COOPERATIVA AGRARIA INDUSTRIAL NARANJILLO LTDA",20130509,20160507,"COOPERATIVA AGRARIA INDUSTRIAL NARANJILL","RUPA-RUPA","LEONCIO PRADO","HUANUCO",100601,269999.0740,90067.314,57730,"SOLES",20260105
"FIDECOM","PIMEN",2013,"010-FINCYT-FIDECOM-PIMEN-2013","DESARROLLAR UN KIT DE ROBOTICA EDUCATIVO\, CON MEJORES CARACTERÍSTICAS TECNOLÓGICAS Y VERSATILIDAD DE MATERIALES Y CON FACILIDAD PARA EL SOPORTE TÉCNICO",20130620,20160219,"AKSON PERU S.R.L.","SACHACA","AREQUIPA","AREQUIPA",040117,149993.2200,14686.78,14364,"SOLES",20260105
"FIDECOM","PIPEA",2013,"013-FINCYT-FIDECOM-PIPEA-2013","OBTENCIÓN\, MASIFICACIÓN Y LIOFILIZACIÓN DE PROTISTAS THRAUSTOCHYTRIDOS NATIVOS Y/O MODIFICADOS COMO FUENTE DE ACIDOS GRASOS ESENCIALES (PUFAS) ALTERNATIVOS Y/O COMPLEMENTARIOS AL ACEITE DE PESCADO",20130527,20151210,"MARINAZUL S.A.","SANTIAGO DE SURCO","LIMA","LIMA",150140,424244.6900,88656.09,65774.4,"SOLES",20260105
"FIDECOM","PIMEN",2013,"019-FINCYT-FIDECOM-PIMEN-2013","DESARROLLO DE UN SISTEMA INTELIGENTE DE SUPERVISIÓN REMOTA PARA MONITOREO DE SIGNOS VITALES EN PACIENTES DE RIESGOS Y PERSONAS INTERESADAS EN CUIDAR SU SALUD.",20130702,20160501,"IT SOFTWARE & CONSULTING S.R.L.","YANAHUARA","AREQUIPA","AREQUIPA",040126,149618.6400,14381.36,14250,"SOLES",20260105
"FIDECOM","PIPEI",2013,"020-FINCYT-FIDECOM-PIPEI-2013","DESARROLLO DE UN SISTEMA WEB DE AUTOGESTIÓN DE SERVICIOS PARA SUSCRIPTORES DE TELECOMUNICACIONES Y DE SERVICIOS DE VALOR AGREGADO CONTRATADOS\, EMPLEANDO EL ESTANDAR TRO69 PARA OPERADORAS RURALES Y METROPOLITANAS EN PERÚ Y LATINOAMÉRICA.",20130712,20160311,"ASIS TECHNOLOGY PARTNERS S.A.C.","SAN ISIDRO","LIMA","LIMA",150131,281464.0700,49173.93,60020,"SOLES",20260105
"FIDECOM","PIPEI",2013,"021-FINCYT-FIDECOM-PIPEI-2013","SOFTWARE PARA GESTIÓN DE COOPERATIVAS CON 3 MÓDULOS: MODULO DEL CORE DEL NEGOCIO\, MÓDULO ADMINISTRATIVO Y MÓDULO DE SISTEMA DE INFORMACIÓN GERENCIAL",20130716,20160715,"BCTS PRO S.A.C.","SANTIAGO DE SURCO","LIMA","LIMA",150140,220259.3200,62940.68,163210,"SOLES",20260105
"FIDECOM","PIMEN",2013,"022-FINCYT-FIDECOM-PIMEN-2013","ADAPTAR EL MODELO KARAGABI PARA EL DISEÑO Y PUESTA EN MARCHA DE UN MODELO DE GESTIÓN DE CONOCIMIENTO Y LA INNOVACIÓN EN XPERTA",20130624,20140623,"XPERTA GESTION EMPRESARIAL SOCIEDAD ANONIMA CERRADA","MAGDALENA DEL MAR","LIMA","LIMA",150120,145880.3700,35463.63,45600,"SOLES",20260105
"FIDECOM","PIPEA",2013,"023-FINCYT-FIDECOM-PIPEA-2013","DESARROLLO DE UN SOFTWARE DE GESTIÓN EN AMBIENTE WEB\, PARA OPTIMIZAR LA GESTIÓN EN SEGURIDAD OCUPACIONAL EN EMPRESAS MINERAS DEL PERÚ",20130828,20151230,"DOMINIOTECH SOCIEDAD ANONIMA CERRADA","LINCE","LIMA","LIMA",150116,415635.5900,42731.05,72120,"SOLES",20260105
"FIDECOM","PIMEN",2013,"024-FINCYT-FIDECOM-PIMEN-2013","UN SISTEMA COMPUTACIONAL (SOFTWARE\, INTERFACE ELECTRONICA Y UNIDAD PERIFERICA DE TOMA DE DATOS) PARA EL ANÁLISIS E INTERPRETACIÓN DE LAS PROPIEDADES FÍSICAS Y QUÍMICAS DEL SUELO",20130709,20160708,"DATA SOLUTION´S SOLUCIONES INTEGRALES EN SISTEMAS S.A.C.","YARINACOCHA","CORONEL PORTILLO","UCAYALI",250105,149958.4700,18516.53,21060,"SOLES",20260105
"FIDECOM","PIPEI",2013,"053-FINCYT-FIDECOM-PIPEI-2013","DESARROLLO DE UNA SAL ANIÓNICA CON CAPACIDAD DE DISMINUIR LA INCIDENCIA DE HIPOCALCEMIA EN VACAS EN ETAPA DEL PERIPARTO EN ESTABLOS ESTABULADOS DE LAS CUENCAS LECHERAS DE LIMA Y TRUJILLO",20130903,20150830,"BATTILANA NUTRICION SAC","CALLAO","PROV. CONST. DEL CALLAO","CALLAO",070101,209123.7300,29106.27,40335,"SOLES",20260105
"FIDECOM","PIPEA",2013,"057-FINCYT-FIDECOM-PIPEA-2013","USO DE ACEITES ESENCIALES DE PLANTAS PERUANAS PARA EL DESARROLLO DE UNA ESTRATEGIA INHIBIDORA-ESTIMULADORA (PUSH-PULL) PARA EL MANEJO DE TRIPS (THRIPS SPP) EN EL CULTIVO DE ESPÁRRAGO",20130828,20150714,"INSTITUTO PERUANO DEL ESPARRAGO Y HORTALIZAS","MIRAFLORES","LIMA","LIMA",150122,404999.9900,51019.68,54000,"SOLES",20260105
"FIDECOM","PIPEI",2013,"059-FINCYT-FIDECOM-PIPEI-2013","DESARROLLO DE UN PROTOTIPO DE EQUIPO DE SOLDAR TIPO INVERSOR DE CC\,LIVIANO\, USANDO TECNOLOGIA ELECTRONICA MOSFET\,PARA LA INDUSTRIA FABRIL DEL PERU\, INCLUYENDO ZONAS ALTO ANDINAS Y CUMPLIENDO LAS EXIGENCIA\,NORMA AMERICAN ARC WELDING EQUIPMENT ANSI/IEC60974",20130828,20150327,"NEXSOL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - NEXSOL S.R.L.","LA VICTORIA","LIMA","LIMA",150115,279958.9000,40449.1,62475,"SOLES",20260105
"FIDECOM","PIMEN",2013,"060-FINCYT-FIDECOM-PIMEN-2013","IMPLEMENTACIÓN DE UN SISTEMA DE EFICIENCIA ENERGÉTICA PARA LA OPTIMIZACIÓN DE LOS RECURSOS NATURALES\, ECONÓMICOS Y MEJORA DE LA SALUD EN LOS RESTAURANTES CAMPESTRES DEL CORREDOR GASTRONÓMICO CALLANCA\, MONSEFÚ. LAMBAYEQUE\, PERÚ",20130911,20140611,"TORRES BALLENA SEGUNDO","MONSEFU","CHICLAYO","LAMBAYEQUE",140108,50000.0000,13000,37000,"SOLES",20260105
"FIDECOM","PIPEI",2013,"061-FINCYT-FIDECOM-PIPEI-2013","DESARROLLAR ALIMENTO  TIPO SNACKS PARA CANES APROVECHANDO LOS RESIDUOS  CÁRNICOS Y GRASOS EMITIDOS POR LAS CURTIEMBRES",20130828,20160427,"INVERSIONES CARPER S.A.C","LINCE","LIMA","LIMA",150116,286130.5400,96697.46,224210,"SOLES",20260105
"FIDECOM","PIPEA",2013,"064-FINCYT-FIDECOM-PIPEA-2013","APLICACIÓN DE TECNICAS PARA LA REPRODUCCIÓN \,  OBTENCIÓN DE  SEMILLAS Y CARACTERIZACION MOLECULAR DE  ATRINA MAURA  CONCHA PALA EN HATCHERY COMO UNA  NUEVA ESPECIE  PARA  LA MARICULTURA EN EL PERÚ.",20130903,20160602,"DOMINGO RODAS SA","AGUAS VERDES","ZARUMILLA","TUMBES",240302,400752.5600,93587.44,54780,"SOLES",20260105
"FIDECOM","PIPEI",2013,"065-FINCYT-FIDECOM-PIPEI-2013","MEJORA DEL SERVICIO DE EVALUACIÓN DE LA CONDICIÓN SUPERFICIAL DE LOS PAVIMENTOS  MEDIANTE EL DESARROLLO DE UN PERFILOMETRO LASER PORTÁTIL QUE PERMITA MEDIR EL PERFIL TRANSVERSAL DE LA VÍA Y DETERMINAR SUS DEFORMACIONES TRANSVERSALES (AHUELLAMIENTO)",20130916,20141214,"HOB CONSULTORES S.A.","SANTIAGO DE SURCO","LIMA","LIMA",150140,249701.1000,98484.2,196512.34,"SOLES",20260105
"FIDECOM","PIPEI",2013,"066-FINCYT-FIDECOM-PIPEI-2013","PROTOTIPO DE SISTEMA MECATRÓNICO CON PATRONES DE MARCHA REGULABLES PARA ASISTIR LA REHABILTACIÓN FÍSICA DE PACIENTES CON PROBLEMAS DE LOCOMOCIÓN.",20130923,20160922,"JP REHAB S.R.L.","SURQUILLO","LIMA","LIMA",150141,285729.1500,35660.85,29760,"SOLES",20260105
"FIDECOM","PIPEA",2013,"067-FINCYT-FIDECOM-PIPEA-2013","DESARROLLO DE SISTEMA DE APOYO A LA TOMA DE DECISIONES PARA IDENTIFICAR\, MEDIR Y MEJORAR INDICADORES CLAVES EN BANCA CORRESPONSAL\, EN BASE AL ANÁLISIS DE AUDIO/VIDEO DE LA INTERACCIÓN AGENTE-CLIENTE\, EN EL MARCO DE LAS TRANSACCIONES REALIZADAS EN DICHO CANAL.",20130930,20160929,"MAGIA COMUNICACIONES S.A.","MIRAFLORES","LIMA","LIMA",150122,415380.3800,41355.55,65503.5,"SOLES",20260105
"FIDECOM","PIPEI",2013,"068-FINCYT-FIDECOM-PIPEI-2013","VALIDACION TECNOLOGICA DE LA INCLUSIÓN DE TRICHODERMA ENDÓFITO Y MICORRIZAS ARBUSCULARES EN LA FERTILIZACIÓN ORGÁNICA E INORGÁNICA DEL CACAO PARA MEJORAR EL RENDIMIENTO Y PRODUCTIVIDAD EN SAN MARTÍN.",20130919,20160629,"ASOCIACION KALLPA","LA BANDA DE SHILCAYO","SAN MARTIN","SAN MARTIN",220909,177472.2400,21852.26,40240,"SOLES",20260105
"FIDECOM","PIPEI",2013,"069-FINCYT-FIDECOM-PIPEI-2013","DISEÑO DE UN DISPOSITIVO MÉDICO CON MEJORAS ELECTROMECÁNICAS PARA PERMITIR EL PARTO EN CUATRO POSICIONES (VERTICAL\, HORIZONTAL\, SENTADO Y CUCLILLAS) DE BAJO COSTO\, DE ACUERDO A COSTUMBRES ÉTNICAS.",20130916,20150915,"METAX INDUSTRIA Y COMERCIO S.A.C.","SANTIAGO DE SURCO","LIMA","LIMA",150140,254287.3100,72287.69,185590,"SOLES",20260105
"FIDECOM","PIPEI",2013,"070-FINCYT-FIDECOM-PIPEI-2013","SISTEMA DE TELEMETRÍA INALÁMBRICA PARA MONITOREO Y CONTROL DE EQUIPOS UTILIZADOS EN MINERÍA SUBTERRÁNEA",20130923,20151014,"DATAVOICE S.A.C.","SANTIAGO DE SURCO","LIMA","LIMA",150140,210829.6000,39829.73,94530,"SOLES",20260105
"FINCYT II","MISIONES TECNOLÓGICAS",2013,"072-FINCYT-MT-2013","MISION TECNOLÓGICA A CHINA PARA EMPRESAS DEL SECTOR MADERAS\, MUEBLES Y MAQUINARIAS PARA MUEBLES",20131211,20140611,"ASOCIACION DE EXPORTADORES","SAN BORJA","LIMA","LIMA",150130,22256.2400,38768.93,10769.15,"DOLARES",20260105
"FINCYT II","PASANTIAS TECNOLÓGICAS",2013,"073-FINCYT-PT-2013","ACTUALIZACIÓN EN FRANCIA DE EQUIPOS Y PROGRAMAS COMPUTARIZADOS PARA DISEÑAR Y HACER PROTOTIPOS/GRABACIONES DE JOYERÍA Y OTRAS APLICACIONES",20131122,20140222,"ACOSTA STOCK E.I.R.L.","SURQUILLO","LIMA","LIMA",150141,7120.0000,5379.93,1800,"DOLARES",20260105
"FIDECOM","PIPEI",2013,"074-FINCYT-FIDECOM-PIPEI-2013","DESARROLLO DE UN ADHESIVO PARA OPERACIONES DE PEGADO\, EN LA INDUSTRIA DEL MADERA (ENCHAPES)\, ALFOMBRAS\, TAPICERÍA\, PAPELERÍA Y CALZADO\, LIBRES DE DISOLVENTES ORGÁNICOS TÓXICOS (TOLUENO\, ACETONA\, HEXANO)",20131003,20150502,"KLE IMPORT SOCIEDAD ANONIMA CERRADA","SAN JUAN DE LURIGANCHO","LIMA","LIMA",150132,250127.1500,43600.03,44663.6,"SOLES",20260105
"FIDECOM","PIPEI",2013,"075-FINCYT-FIDECOM-PIPEI-2013","DESARROLLO DE PROTOTIPOS DE IMPLEMENTOS AGRICOLAS PARA LA PRODUCCIÓN DE MAIZ FORRAJERO EN TERRENOS PEDREGOSOS",20130930,20160929,"CENTRO AGROEXPORTADOR Y AGROINDUSTRIAL AGROEXIN S.A. - AGROEXIN S.A.","MAJES","CAYLLOMA","AREQUIPA",040520,234815.2400,23126.46,25200,"SOLES",20260105
"FIDECOM","PIMEN",2013,"076-FINCYT-FIDECOM-PIMEN-2013","DESARROLLO DE UN SISTEMA DE CALEFACCIÓN CONTROLADO DE BAJO COSTO Y BAJA TENSIÓN DE VAPOR CON GAS DIPHYL\, ORIENTADO A LAS MYPES TEXTILES",20130923,20160522,"CASAS ALFARO LARRY AMILCAR","JOSE LUIS BUSTAMANTE Y RIVERO","AREQUIPA","AREQUIPA",040129,79732.2000,11067.8,6480,"SOLES",20260105
"FIDECOM","PIMEN",2013,"077-FINCYT-FIDECOM-PIMEN-2013","SOFTWARE DE ADMINISTRACIÓN (CONFIGURACIÓN\, ACTUALIZACIÓN\, BACKUP\, ENTRE OTROS) REMOTA DE DISPOSITIVOS MÓVILES \"OVER THE AIR\"",20130923,20141129,"TOUCH ENTERTAINMENT SAC","JESUS MARIA","LIMA","LIMA",150113,149871.2000,20996.6,22212.2,"SOLES",20260105
"FIDECOM","PIPEI",2013,"078-FINCYT-FIDECOM-PIPEI-2013","DESARROLLO DE UN SISTEMA PARA TRATAMIENTO DE EFLUENTES ALCALINOS DEL PROCESO DE TEÑIDO TEXTIL MEDIANTE FILTRADO CONTINUO DE SÓLIDOS\, NEUTRALIZACIÓN CON GASES DE CHIMENEA Y DECOLORACIÓN POR ACCIÓN BIOQUÍMICA EN LA INDUSTRIA TEXTIL DE LA REGIÓN AREQUIPA\".",20130930,20150930,"FRANKY Y RICKY S.A.","AREQUIPA","AREQUIPA","AREQUIPA",040101,268925.2000,29068.12,36000,"SOLES",20260105
"FIDECOM","PIPEI",2013,"079-FINCYT-FIDECOM-PIPEI-2013","CONSTRUCCIÓN DE UN PROTOTIPO PARA LA DETECCIÓN Y EVALUACIÓN  DE CORROSIÓN EN PAREDES\, TECHO Y FONDO DE TANQUES DE ALMACENAMIENTO DE SOLUCIONES DE HIDROCARBUROS.",20131014,20150614,"NON - DESTRUCTIVE TESTING SERVICES S.A.C.","MAGDALENA DEL MAR","LIMA","LIMA",150120,272358.4000,46851.54,59815,"SOLES",20260105
"FIDECOM","PIPEI",2013,"080-FINCYT-FIDECOM-PIPEI-2013","DESARROLLO DE BIOCIDAS NATURALES A PARTIR DE EXTRACTOS Y ACEITES ESENCIALES DE PLANTAS PERUANAS PARA EL CONTROL DE PLAGAS DE IMPORTANCIA EN AGRICULTURA",20130923,20160922,"INTEROC SOCIEDAD ANONIMA","MIRAFLORES","LIMA","LIMA",150122,269959.2600,43080.74,31200,"SOLES",20260105
"FIDECOM","PIPEI",2013,"081-FINCYT-FIDECOM-PIPEI-2013","FABRICACION DE UN PROTOTIPO DE CLINICA ODONTOLOGICA MOVIL CON ESTANDARES INTERNACIONALES PARA AMPLIAR LA COBERTURA DE ATENCION ODONTOLOGICA EN POBLACIONES RURALES Y URBANO MARGINALES.",20130923,20150227,"M&M BIOMEDICAL SERVICE SOCIEDAD ANONIMA CERRADA","SANTIAGO DE SURCO","LIMA","LIMA",150140,257066.6300,31144.53,50214.54,"SOLES",20260105
"FIDECOM","PIPEA",2013,"082-FINCYT-FIDECOM-PIPEA-2013","ANÁLISIS COMPARATIVO DE LA COMBINACIÓN CONTROLADA DE GASES (CO2 Y O2) PARA  EL ÓPTIMO ALMACENAMIENTO Y TRANSPORTE MARÍTIMO DE ARÁNDANO (VACCINIUM CORYMBOSUM BILOXI) PARA INCREMENTAR SU VIDA ÚTIL",20131029,20160214,"NOR AGRO PERU SAC","LA VICTORIA","LIMA","LIMA",150115,401522.0300,93357.97,51780,"SOLES",20260105
"FIDECOM","PIPEI",2013,"083-FINCYT-FIDECOM-PIPEI-2013","IMPLANTACIÓN TECNOLÓGICA DE FLUÍDOS TÉRMICOS PARA EL MEJORAMIENTO Y OPTIMIZACIÓN DEL SISTEMA DE INTERCAMBIO DE CALOR DE LA SECCIÓN ENGOMADORA DE CALZADO CHOSICA",20131029,20160528,"CALZADO CHOSICA SOCIEDAD ANONIMA CERRADA","LURIGANCHO","LIMA","LIMA",150118,268455.4900,44631.32,69260,"SOLES",20260105
"FIDECOM","PIPEI",2013,"084-FINCYT-FIDECOM-PIPEI-2013","OPTIMIZACIÓN DEL PROCESO DE CONTROL DE CALIDAD EN PRENDAS TERMINADAS DE FIBRA DE ALPACA MEDIANTE UN PROTOTIPO MECÁNICO DE VERIFICACIÓN DE ESPECIFICACIONES DE FICHA TÉCNICA.",20131014,20160913,"INCALPACA TEXTILES PERUANOS DE EXPORT SA","SACHACA","AREQUIPA","AREQUIPA",040117,244500.0000,29600,48400,"SOLES",20260105
"FIDECOM","PIPEI",2013,"085-FINCYT-FIDECOM-PIPEI-2013","INVESTIGACIÓN Y DESARROLLO EN LA FABRICACIÓN DE PRODUCTOS COSMÉTICOS DERMATOLÓGICOS CON PROPIEDADES MEDICINALES A BASE DE LA LÚCUMA SEGÚN LOS ESTÁNDARES INTERNACIONALES",20130923,20160706,"EQUIPAR MEDICAL S.A.C","PUEBLO LIBRE","LIMA","LIMA",150121,269906.8100,36513.19,69000,"SOLES",20260105
"FIDECOM","PIPEI",2013,"086-FINCYT-FIDECOM-PIPEI-2013","FABRICACIÓN DE PROTOTIPO DE EQUIPO MÉDICO HOSPITALARIO CÁMARA HIPERBÁRICA DISEÑADO CON INNOVACIONES ESPECÍFICAS PARA EXPORTAR  AL MERCADO DE NORTEAMÉRICA CON LAS CARACTERÍSTICAS TÉCNICAS MÍNIMAS NECESARIAS PARA LA CERTIFICACIÓN DEL FDA",20130923,20160706,"EQUIPAR MEDICAL S.A.C","PUEBLO LIBRE","LIMA","LIMA",150121,269679.6900,40660.31,66000,"SOLES",20260105
"FIDECOM","PIMEN",2013,"087-FINCYT-FIDECOM-PIMEN-2013","LÁMPARA DIGITAL INALÁMBRICA PARA POLIMERIZAR RESINAS DENTALES",20131010,20161009,"AYQUIPA SUPA SERGIO RAFAEL","LIMA","LIMA","LIMA",150101,80000.0000,17333.33,4000,"SOLES",20260105
"FIDECOM","PIPEI",2013,"088-FINCYT-FIDECOM-PIPEI-2013","MEJORAMIENTO DE AISLADORES ELÉCTRICOS DE CERÁMICOS VITRIFICADOS PARA USO EN SISTEMAS DE MEDIA TENSIÓN (HASTA 50 KV)",20130930,20160429,"CERAMICA ARTISTICA Y TECNICA S A","LOS OLIVOS","LIMA","LIMA",150117,115938.7200,35691.28,100580,"SOLES",20260105
"FIDECOM","PIPEI",2013,"089-FINCYT-FIDECOM-PIPEI-2013","MEJORA DEL PROCESO DE CONTROL DE CALIDAD Y UNIFORMIDAD DE COLOR (MATCHING) EN PANELES TEJIDOS DE FIBRA DE ALPACA Y OTROS\, UTILIZANDO TÉCNICAS DE VISIÓN ARTIFICIAL INTELIGENTE.",20131010,20161009,"INCALPACA TEXTILES PERUANOS DE EXPORT SA","SACHACA","AREQUIPA","AREQUIPA",040117,238600.0000,29800,46680,"SOLES",20260105
"FIDECOM","PIPEI",2013,"090-FINCYT-FIDECOM-PIPEI-2013","DESARROLLO DE UN ADHESIVO SÓLIDO TERMOFUSIBLE \"HOT MELT\" AUSENTE DE DISOLVENTES PARA LA INDUSTRIA DEL CALZADO",20130930,20141130,"HAC COMERCIO Y MANUFACTURA SOCIEDAD ANONIMA","INDEPENDENCIA","LIMA","LIMA",150112,253087.3000,40240.85,43390,"SOLES",20260105
"FIDECOM","PIPEI",2013,"091-FINCYT-FIDECOM-PIPEI-2013","SISTEMA AUTOMATIZADO  DE CONTROL DE AJUSTE DE ELEVACIÓN (TILT) DEL HAZ DE RADIACIÓN  DE ANTENAS DE UNA RED CELULAR",20131010,20161009,"GNR INTEGRADORES S.A.C.","LINCE","LIMA","LIMA",150116,137906.3600,65277.47,94756.66,"SOLES",20260105
"FIDECOM","PIPEI",2013,"092-FINCYT-FIDECOM-PIPEI-2013","DISEÑO\, CONSTRUCCIÓN Y VALIDACIÓN DE UN SISTEMA SEMI MECANIZADO DE REMOCIÓN DE CACAO (THEOBROMA CACAO L.)\, PARA MEJORAR EL PROCESO DE  FERMENTACIÓN\, LA CALIDAD SENSORIAL Y MINIMIZAR LOS RIESGOS EN LA SALUD DE LOS OPERARIOS",20130930,20160928,"COOPERATIVA AGRARIA CACAOTERA ACOPAGRO","JUANJUI","MARISCAL CACERES","SAN MARTIN",220601,128408.7600,31649.24,33900,"SOLES",20260105
"FIDECOM","PIPEI",2013,"093-FINCYT-FIDECOM-PIPEI-2013","DESARROLLAR UN SISTEMA EXPERTO PARA SOPORTE TÉCNICO DE MESA DE SERVICIOS (SERVICEDESK) CON INTERFAZ WEB\, ALINEADO A ITIL",20131023,20151230,"INFOBOX LATINOAMERICA S.A.C.","LINCE","LIMA","LIMA",150116,231966.6200,42954.59,44000,"SOLES",20260105
"FIDECOM","PIMEN",2013,"094-FINCYT-FIDECOM-PIMEN-2013","ADAPTADOR DE SIMULADOR EMPRESARIAL PARA DISPOSITIVOS MÓVILES",20130930,20140630,"ZAPATA INNOCENZI JAVIER IGNACIO","SAN ISIDRO","LIMA","LIMA",150131,77718.6400,9381.36,7380,"SOLES",20260105
"FINCYT II","MISIONES TECNOLÓGICAS",2013,"096-FINCYT-MT-2013","MISION TÉCNICA A CENTROS DE INNOVACIÓN TECNOLÓGICA DE REFERENCIA PARA EL SECTOR PESCA",20140226,20140326,"INSTITUTO PERUANO DE ACCION EMPRESARIAL","SAN ISIDRO","LIMA","LIMA",150131,18745.0100,13874.91,4900.12,"DOLARES",20260105
"FIDECOM","PIPEI",2013,"098-FINCYT-FIDECOM-PIPEI-2013","IMPLEMENTACIÓN DE UN SISTEMA DE TRATAMIENTO ANAERÓBICO-AERÓBICO-HUMEDAL ARTIFICIAL PARA AGUAS RESIDUALES DOMÉSTICAS (ARD) PROVENIENTES DEL COLEGIO SOLARIS-AREQUIPA",20131016,20160330,"GRUPO PHOENIX S.A.C.","PAUCARPATA","AREQUIPA","AREQUIPA",040112,124060.0000,45023,79037,"SOLES",20260105
